Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Accuracy,Condition
91,2,1,5.05,1.407,0.818,0,SoB
91,1,1,1.15,2.439,1,1,SoB
91,1,1,6,1.902,1.503,1,SoB
91,1,1,5.95,0.999,1.795,1,SoB
91,2,1,1,4.265,1.297,0,SoB
91,1,1,1.05,1.568,1.122,1,SoB
91,1,2,3.7,1.579,1.254,0,SoB
91,2,1,2.85,1.826,1.514,0,SoB
91,2,2,5.9,1.138,1.104,1,SoB
91,1,1,1.05,1.461,1.238,1,SoB
91,2,1,1.25,1.332,1.219,0,SoB
91,2,2,6,1.279,1.72,1,SoB
91,1,1,4.5,1.869,1.333,1,SoB
91,2,1,3.05,2.074,1.092,0,SoB
91,2,2,2.45,2.245,0.82,1,SoB
91,2,2,5.95,1.643,1.155,1,SoB
91,2,2,4.8,1.676,1.65,1,SoB
91,1,1,1,1.611,1.489,1,SoB
91,2,1,1.05,1.203,1.182,0,SoB
91,1,2,1,1.332,1.724,0,SoB
91,1,1,5.95,1.053,1.178,1,SoB
91,1,1,1,2.116,1.581,1,SoB
91,2,2,5.95,1.751,1.337,1,SoB
91,2,1,4.75,4.19,1.281,0,SoB
91,1,1,1,1.912,1.608,1,SoB
91,2,2,1.6,2.288,0.976,1,SoB
91,1,1,6,1.859,1.481,1,SoB
91,1,1,1,1.568,1.257,1,SoB
91,1,1,5.95,1.569,1.185,1,SoB
91,2,2,1.1,3.126,0.978,1,SoB
91,2,1,3.35,1.579,1.64,0,SoB
91,1,1,5.95,1.235,1.13,1,SoB
91,2,1,1.05,1.902,0.954,0,SoB
91,2,2,3.3,1.837,1.431,1,SoB
91,1,1,2.4,1.558,1.19,1,SoB
91,1,1,1.05,0.977,0.977,1,SoB
91,2,2,5.95,1.429,1.181,1,SoB
91,1,1,6,1.01,1.395,1,SoB
91,1,1,6,1.354,0.94,1,SoB
91,2,1,1.05,1.901,1.086,0,SoB
91,1,2,1.55,1.955,1.001,0,SoB
91,2,1,1.05,1.622,1.198,0,SoB
91,1,1,5.95,1.181,1.305,1,SoB
91,2,2,1.15,1.88,0.729,1,SoB
91,2,1,1.05,1.515,1.334,0,SoB
91,2,1,1.1,1.236,1.231,0,SoB
91,2,1,1,1.45,1.331,0,SoB
91,2,1,1,0.881,1.859,0,SoB
91,2,2,5.95,1.408,1.236,1,SoB
91,2,2,2.7,1.645,0.736,1,SoB
91,1,1,3.65,1.581,0.796,1,SoB
91,2,2,1.95,1.976,0.968,1,SoB
91,2,1,5.1,1.988,0.944,0,SoB
91,2,1,1.05,3.792,0.95,0,SoB
91,1,1,5.95,1.246,0.971,1,SoB
91,1,1,5,1.665,0.973,1,SoB
91,1,1,5.3,1.31,0.96,1,SoB
91,2,2,5.6,1.6,0.858,1,SoB
91,2,2,5.95,1.579,0.895,1,SoB
91,2,1,1,1.751,1.109,0,SoB
91,2,1,1,1.956,0.983,0,SoB
91,2,1,1.05,2.965,0.946,0,SoB
91,1,1,3.55,2.256,1.036,1,SoB
91,2,1,1.05,2.374,1.053,0,SoB
91,1,1,5.95,1.558,1.122,1,SoB
91,2,2,1.1,1.977,1.116,1,SoB
91,2,2,5.45,1.58,1.225,1,SoB
91,2,1,3.15,2.191,1.384,0,SoB
91,1,1,5.95,0.87,1.17,1,SoB
91,1,1,1.05,1.634,1.402,1,SoB
91,1,1,2.6,2.181,1.465,1,SoB
91,1,1,1.05,1.504,0.899,1,SoB
91,1,1,5.95,1.096,1.877,1,SoB
91,2,1,1.1,2.428,1.445,0,SoB
91,2,2,6,1.472,0.96,1,SoB
91,2,2,2.3,2.664,0.939,1,SoB
91,1,1,1.7,1.934,1.206,1,SoB
91,1,1,1.35,1.579,0.836,1,SoB
91,2,2,2.75,2.567,0.784,1,SoB
91,1,1,2.85,1.665,0.962,1,SoB
91,2,1,1.1,1.096,1.429,0,SoB
91,2,1,1.1,1.353,1.079,0,SoB
91,1,1,1.25,1.848,1.134,1,SoB
91,1,1,6,1.203,1.357,1,SoB
91,1,1,5.95,0.988,1.411,1,SoB
91,1,2,1.5,1.654,1.083,0,SoB
91,1,1,5.95,1.86,1.371,1,SoB
91,2,1,1.05,1.816,1.054,0,SoB
91,2,1,4.75,1.332,1.031,0,SoB
91,2,2,5.8,1.826,0.975,1,SoB
91,2,2,6,1.762,1.395,1,SoB
91,1,2,1.5,2.535,1.191,0,SoB
91,1,1,1.1,1.837,0.882,1,SoB
91,2,2,6,1.59,1.189,1,SoB
91,1,1,1.1,2.266,0.916,1,SoB
91,1,1,1.05,1.353,1.11,1,SoB
91,1,1,4.1,2.385,1.005,1,SoB
91,1,1,1.05,1.472,1.112,1,SoB
91,2,2,6,1.611,1.704,1,SoB
91,2,2,6,1.289,1.278,1,SoB
91,2,1,1.05,2.89,1.085,0,SoB
91,1,1,1.1,2.578,1.259,1,SoB
91,2,2,4.85,1.514,1.368,1,SoB
91,1,1,4.65,1.407,1.244,1,SoB
91,2,2,6,1.203,1.689,1,SoB
91,2,1,1.05,1.847,1.102,0,SoB
91,1,1,6,1.01,1.263,1,SoB
91,2,2,6,1.751,1.419,1,SoB
91,2,2,6,1.74,1.155,1,SoB
91,1,1,1.05,2.246,1.082,1,SoB
91,1,1,6,1.042,1.12,1,SoB
91,1,1,1.1,2.363,0.952,1,SoB
91,2,2,5.8,1.687,0.965,1,SoB
91,2,2,2.5,3.234,0.871,1,SoB
91,2,2,5.95,1.203,1.221,1,SoB
91,2,2,1.15,2.535,0.89,1,SoB
91,1,1,6,1.257,1.336,1,SoB
91,2,2,5,2.202,1.252,1,SoB
91,1,1,1.15,1.922,1.004,1,SoB
91,2,2,5.1,1.676,0.851,1,SoB
91,2,2,6,1.246,1.109,1,SoB
91,2,2,6,2.051,1.389,1,SoB
91,2,2,6,1.472,1.077,1,SoB
91,1,1,5.95,1.117,0.996,1,SoB
91,2,2,5.95,3.116,1.52,1,SoB
91,1,1,6,1.407,0.89,1,SoB
91,2,2,4.95,2.406,1.036,1,SoB
91,1,1,6,0.805,1.211,1,SoB
91,2,2,5.5,1.944,0.802,1,SoB
91,2,1,1,1.784,1.125,0,SoB
91,2,1,2.8,2.525,0.857,0,SoB
91,1,1,6,1.472,1.285,1,SoB
91,1,1,5.95,0.817,1.409,1,SoB
91,2,2,1.65,1.117,1.74,1,SoB
91,2,1,1.1,2.707,0.839,0,SoB
91,1,2,1.65,2.181,1.033,0,SoB
91,2,2,4.8,1.311,0.854,1,SoB
91,2,2,5.15,2.739,0.672,1,SoB
91,1,1,1.15,1.461,0.772,1,SoB
91,2,2,5.9,1.558,1.026,1,SoB
91,2,2,6,1.547,1.415,1,SoB
91,1,1,2.35,1.988,0.917,1,SoB
91,1,1,1.85,2.363,1.052,1,SoB
91,2,2,5.95,1.526,1.008,1,SoB
91,2,2,5.95,1.246,1.121,1,SoB
91,1,1,1.8,1.246,0.72,1,SoB
91,1,2,6,1.418,1.428,0,SoB
91,1,1,3.8,1.547,1.118,1,SoB
91,1,1,5.95,1.246,1.288,1,SoB
91,1,1,6,2.578,1.205,1,SoB
91,1,1,6,0.87,1.063,1,SoB
91,2,2,2.3,1.439,1.16,1,SoB
92,2,2,6,2.814,3.293,1,SoB
92,2,2,6,4.942,2.157,1,SoB
92,1,1,5.5,3.523,1.376,1,SoB
92,2,2,5.7,1.322,1.759,1,SoB
92,2,2,6,1.375,1.41,1,SoB
92,1,1,4,1.095,2.298,1,SoB
92,2,2,5.75,1.557,2.185,1,SoB
92,1,1,6,1.934,1.295,1,SoB
92,1,1,5.95,1.826,1.296,1,SoB
92,1,1,5.2,1.879,1.011,1,SoB
92,1,1,4.5,2.578,1.334,1,SoB
92,2,2,6,1.483,1.562,1,SoB
92,1,1,6,2.417,1.473,1,SoB
92,1,1,5.55,2.363,1.993,1,SoB
92,1,1,5.4,1.783,1.89,1,SoB
92,2,1,2.75,2.417,1.083,0,SoB
92,2,2,5,2.89,1.068,1,SoB
92,1,2,5.95,1.837,1.306,0,SoB
92,1,2,5.2,2.084,1.336,0,SoB
92,1,1,6,1.085,1.361,1,SoB
92,1,1,4.75,2.084,0.932,1,SoB
92,1,1,6,1.923,2.008,1,SoB
92,1,1,5.95,1.268,1.206,1,SoB
92,2,2,5,2.654,1.372,1,SoB
92,2,1,2.1,2.524,1.187,0,SoB
92,1,2,5.45,1.59,1.338,0,SoB
92,1,1,2.55,2.524,1.569,1,SoB
92,2,2,5.9,2.073,1.596,1,SoB
92,1,2,5.45,1.719,1.435,0,SoB
92,2,2,5.4,3.588,0.921,1,SoB
92,2,2,5.35,2.739,1.756,1,SoB
92,1,1,5.9,1.794,1.686,1,SoB
92,2,2,6,1.235,1.513,1,SoB
92,2,2,5.95,2.987,1.236,1,SoB
92,2,2,6,1.816,1.562,1,SoB
92,2,2,4.05,1.847,1.272,1,SoB
92,2,2,6,1.311,1.529,1,SoB
92,2,2,3.6,6.09,3.702,1,SoB
92,1,2,3.95,1.794,1.059,0,SoB
92,1,1,5.9,1.815,1.901,1,SoB
92,2,2,3.3,1.805,1.611,1,SoB
92,2,2,4.35,2.814,1.047,1,SoB
92,1,1,4.9,2.545,1.479,1,SoB
92,1,1,5.35,2.02,0.943,1,SoB
92,1,2,4.3,1.772,1.249,0,SoB
92,1,2,4.05,2.427,1.215,0,SoB
92,1,1,2.25,3.824,1.296,1,SoB
92,1,1,6,1.698,1.615,1,SoB
92,2,2,3.7,3.857,1.963,1,SoB
92,1,1,2.8,3.192,1.39,1,SoB
92,2,2,3.2,2.589,0.748,1,SoB
92,2,2,4.6,2.277,1.256,1,SoB
92,2,2,6,1.354,1.805,1,SoB
92,1,1,3.85,2.685,1.068,1,SoB
92,1,2,4.85,1.364,1.402,0,SoB
92,2,2,5.2,1.268,1.224,1,SoB
92,2,2,4.9,0.999,0.928,1,SoB
92,1,1,3.95,1.74,1.694,1,SoB
92,1,1,2.5,3.277,1.024,1,SoB
92,2,1,4.8,2.052,1.109,0,SoB
92,2,2,5.95,2.256,1.396,1,SoB
92,2,2,4.2,2.954,1.485,1,SoB
92,1,1,5.1,2.137,1.08,1,SoB
92,2,1,4.15,3.33,0.747,0,SoB
92,1,1,2.5,1.869,0.708,1,SoB
92,1,2,4.2,2.224,1.07,0,SoB
92,1,1,6,3.426,1.008,1,SoB
92,1,2,4.5,3.083,1.333,0,SoB
92,2,2,2.5,2.976,0.959,1,SoB
92,1,1,5.55,1.611,1.111,1,SoB
92,1,1,3.75,3.33,1.915,1,SoB
92,2,2,5.1,2.137,1.1,1,SoB
92,1,2,5.9,2.74,1.359,0,SoB
92,1,2,5.4,1.58,1.173,0,SoB
92,1,1,6,1.353,1.233,1,SoB
92,1,2,3.95,2.095,0.812,0,SoB
92,2,2,4.1,2.515,1.249,1,SoB
92,1,1,6,1.042,1.017,1,SoB
92,2,2,5.8,2.439,1.505,1,SoB
92,1,2,5.6,1.429,0.877,0,SoB
92,2,1,3.15,1.858,1.709,0,SoB
92,2,2,6,1.31,1.573,1,SoB
92,2,2,3.15,2.868,2.48,1,SoB
92,1,1,5.85,1.171,1.778,1,SoB
92,2,2,5.95,1.676,1.321,1,SoB
92,1,2,5.8,1.526,1.513,0,SoB
92,1,1,5.8,1.203,1.171,1,SoB
92,2,2,6,1.741,1.597,1,SoB
92,2,1,1.5,3.942,0.982,0,SoB
92,2,1,1,2.181,1.435,0,SoB
92,2,2,4.4,1.332,0.988,1,SoB
92,1,2,4.7,3.716,1.354,0,SoB
92,2,1,1.65,4.211,1.005,0,SoB
92,1,2,5.2,2.696,1.215,0,SoB
92,2,1,2.3,1.88,0.987,0,SoB
92,1,2,5,2.943,1.4,0,SoB
92,1,2,4.4,1.934,1.14,0,SoB
92,2,2,4.2,1.343,0.91,1,SoB
92,1,1,2.25,2.782,1.049,1,SoB
92,1,2,4.35,2.03,1.392,0,SoB
92,1,1,5.6,1.976,1.161,1,SoB
92,1,1,5.95,2.761,1.124,1,SoB
92,1,1,5.8,1.687,1.204,1,SoB
92,2,2,4.65,2.567,1.722,1,SoB
92,2,2,3.1,1.342,1.122,1,SoB
92,1,1,2.6,1.805,1.948,1,SoB
92,1,1,5.95,1.504,1.28,1,SoB
92,2,2,6,1.504,1.07,1,SoB
92,1,1,6,1.278,1.323,1,SoB
92,1,1,5.95,1.976,1.018,1,SoB
92,1,1,5.9,1.73,1.089,1,SoB
92,1,1,5.9,1.225,2.056,1,SoB
92,2,2,4.35,2.051,1.186,1,SoB
92,2,2,5.95,1.719,1.282,1,SoB
92,2,2,5.85,9.625,1.269,1,SoB
92,1,2,2.9,3.18,1.71,0,SoB
92,2,2,5.05,1.493,1.102,1,SoB
92,2,2,6,1.246,1.1,1,SoB
92,1,2,4.35,2.17,1.349,0,SoB
92,1,2,4.95,4.716,1.173,0,SoB
92,1,2,4.8,2.374,0.981,0,SoB
92,2,2,6,1.461,1.166,1,SoB
92,1,2,5.5,2.223,1.069,0,SoB
92,1,2,2,3.33,1.227,0,SoB
92,1,1,5.7,3.223,1.682,1,SoB
92,1,1,5.15,2.492,1.246,1,SoB
92,1,2,4.95,2.696,0.901,0,SoB
92,2,2,5.25,1.881,2.183,1,SoB
92,1,1,5.2,1.278,0.881,1,SoB
92,1,1,1.95,1.848,0.863,1,SoB
92,1,1,5.95,4.007,1.359,1,SoB
92,2,2,6,1.246,1.566,1,SoB
92,1,1,5.95,1.149,1.128,1,SoB
92,2,2,5.7,1.472,1.185,1,SoB
92,1,1,5.2,2.148,1.747,1,SoB
92,1,1,6,1.815,1.488,1,SoB
92,2,2,5.95,5.693,1.2,1,SoB
92,1,1,4.2,1.633,1.276,1,SoB
92,2,1,3.1,3.093,1.65,0,SoB
92,2,2,4.05,1.375,1.241,1,SoB
92,2,2,5.95,1.289,1.755,1,SoB
92,1,2,5.85,1.633,1.275,0,SoB
92,1,2,3.85,1.483,0.781,0,SoB
92,2,2,5.95,1.536,1.397,1,SoB
92,2,2,4,2.847,1.097,1,SoB
92,1,2,4.7,1.386,0.677,0,SoB
92,1,1,1.05,2.03,1.653,1,SoB
92,2,2,3.85,3.953,1.302,1,SoB
92,2,1,5.45,6.736,1.285,0,SoB
92,2,2,3.85,1.633,1.347,1,SoB
92,1,1,6,1.794,1.837,1,SoB
92,1,1,5.85,1.332,0.963,1,SoB
92,2,2,5.6,1.675,1.162,1,SoB
92,1,1,3.6,1.901,0.878,1,SoB
92,1,1,5.2,1.042,0.813,1,SoB
92,2,2,6,1.052,2.945,1,SoB
92,2,2,3.75,1.45,1.195,1,SoB
92,2,2,5.7,1.031,2.445,1,SoB
92,1,1,6,1.128,1.282,1,SoB
92,2,2,5.95,1.042,1.671,1,SoB
92,2,2,5.9,1.934,1.862,1,SoB
92,1,1,6,1.493,1.256,1,SoB
92,2,2,4.5,3.749,0.963,1,SoB
92,2,2,4.85,1.118,1.105,1,SoB
92,1,1,6,1.095,1.2,1,SoB
92,2,2,4.7,1.686,1.14,1,SoB
92,1,1,6,1.397,1.904,1,SoB
92,2,1,6,2.041,1.196,0,SoB
92,2,1,1.65,2.804,1.103,0,SoB
92,1,1,4.95,1.461,1.817,1,SoB
92,2,2,4.55,1.139,0.602,1,SoB
92,2,1,4.2,2.159,0.769,0,SoB
92,2,1,4.25,2.127,1.326,0,SoB
92,2,2,2.8,2.256,1.401,1,SoB
92,2,2,4.9,1.397,0.862,1,SoB
92,2,2,1.45,1.171,2.375,1,SoB
92,2,2,4.7,1.697,0.884,1,SoB
92,2,1,2.45,3.61,1.537,0,SoB
92,2,2,4.1,3.599,1.682,1,SoB
92,1,1,6,1.235,1.334,1,SoB
92,1,2,4.35,2.449,1.466,0,SoB
92,1,1,2.35,2.858,0.899,1,SoB
92,2,2,6,1.107,1.131,1,SoB
92,2,2,3.75,2.17,1.029,1,SoB
92,1,1,6,1.257,1.465,1,SoB
92,1,1,6,1.235,1.356,1,SoB
92,1,1,4.5,1.515,1.445,1,SoB
92,2,2,6,1.213,1.426,1,SoB
92,2,2,6,0.956,1.175,1,SoB
92,1,1,6,1.407,1.371,1,SoB
92,2,2,6,1.085,1.61,1,SoB
92,1,1,6,1.182,1.243,1,SoB
92,2,2,2.4,3.051,1.06,1,SoB
92,1,2,2.45,1.568,1.418,0,SoB
92,2,2,3.4,2.46,1.45,1,SoB
92,1,1,5,1.944,0.992,1,SoB
92,2,2,1.95,2.804,0.998,1,SoB
92,2,2,4.7,4.544,1.119,1,SoB
92,1,1,6,1.117,1.231,1,SoB
92,1,2,3,2.094,1.494,0,SoB
92,2,2,5.9,2.105,3.051,1,SoB
92,1,1,5.7,3.201,1.158,1,SoB
92,2,2,6,3.588,1.322,1,SoB
92,1,1,5.95,1.257,1.256,1,SoB
92,1,2,4.2,1.654,1.429,0,SoB
92,2,2,2.95,1.623,1.156,1,SoB
92,2,2,5.55,1.16,1.455,1,SoB
92,1,2,2,1.719,1.115,0,SoB
92,2,2,6,1.139,1.309,1,SoB
92,2,2,5.95,1.268,1.202,1,SoB
92,1,1,6,1.182,1.417,1,SoB
92,2,2,6,1.461,1.832,1,SoB
92,2,2,5.9,0.977,1.382,1,SoB
92,2,2,5.9,1.235,1.31,1,SoB
92,2,2,5.9,2.943,0.773,1,SoB
92,1,1,4.65,1.343,1.98,1,SoB
92,2,2,5.2,1.117,0.869,1,SoB
92,1,1,4.9,1.396,1.194,1,SoB
92,2,2,4.8,1.321,1.221,1,SoB
92,2,2,2.75,1.632,1.255,1,SoB
92,1,1,5.45,1.278,1.896,1,SoB
92,1,2,5.2,1.815,1.256,0,SoB
92,1,2,5.2,1.214,1.194,0,SoB
92,2,2,5.2,0.978,1.412,1,SoB
92,2,2,6,0.784,1.437,1,SoB
92,2,2,6,1.117,1.85,1,SoB
92,2,2,5.95,0.956,1.332,1,SoB
92,1,2,5.1,1.053,1.584,0,SoB
92,1,2,3.05,1.278,1.334,0,SoB
92,2,1,2.65,1.977,0.961,0,SoB
92,2,2,4.25,1.44,1.025,1,SoB
92,1,1,2.75,1.944,1.279,1,SoB
92,1,1,5.85,1.074,1.423,1,SoB
92,2,2,5.85,1.182,1.092,1,SoB
92,2,2,6,0.988,1.537,1,SoB
92,1,2,2.9,1.998,1.416,0,SoB
92,1,1,5.35,1.558,1.129,1,SoB
92,1,1,5.95,1.225,2.059,1,SoB
92,2,2,5.9,1.525,1.067,1,SoB
92,1,1,2.75,1.88,1.221,1,SoB
92,1,2,2.85,2.31,1.302,0,SoB
92,2,2,4.8,1.493,1.081,1,SoB
92,1,2,4.1,2.32,1.851,0,SoB
92,2,2,5.75,1.085,1.363,1,SoB
92,1,2,4.05,1.321,0.716,0,SoB
92,1,2,4.4,2.847,1.408,0,SoB
92,1,2,3,1.912,1.089,0,SoB
92,2,2,4.55,7.745,1.214,1,SoB
92,2,2,4.4,1.772,1.329,1,SoB
92,2,1,2.85,2.202,1.234,0,SoB
92,2,2,5.85,1.44,1.718,1,SoB
92,1,1,5.45,1.429,1.235,1,SoB
92,2,2,5.8,1.074,0.926,1,SoB
92,2,2,5.85,1.16,1.144,1,SoB
92,1,1,5.75,4.318,1.188,1,SoB
92,2,2,5.15,1.204,0.887,1,SoB
92,1,1,5.4,1.085,1.177,1,SoB
92,2,2,5.3,1.601,1.075,1,SoB
92,1,2,5.2,1.171,1.23,0,SoB
92,2,2,5,1.235,0.977,1,SoB
92,2,2,6,1.182,1.267,1,SoB
92,1,1,6,1.171,1.758,1,SoB
92,1,1,5.9,1.816,1.068,1,SoB
92,1,1,5.95,1.633,1.129,1,SoB
92,1,1,5.95,1.439,1.59,1,SoB
92,1,1,5.95,1.289,1.388,1,SoB
92,2,2,5.95,3.308,1.408,1,SoB
92,2,2,6,0.999,1.157,1,SoB
92,1,1,6,1.343,1.403,1,SoB
92,2,2,6,2.031,1.01,1,SoB
92,1,1,6,1.074,1.747,1,SoB
92,1,1,6,1.869,1.084,1,SoB
92,2,1,5.95,2.374,1.065,0,SoB
92,2,2,5.45,1.783,1.267,1,SoB
92,1,1,5.95,2.385,1.441,1,SoB
92,1,1,2.9,3.287,1.256,1,SoB
92,1,2,5.95,1.482,1.382,0,SoB
92,1,1,5.95,1.182,1.445,1,SoB
92,1,1,5.9,1.922,1.347,1,SoB
92,1,1,5.7,1.396,1.517,1,SoB
92,2,2,5.55,1.397,1.521,1,SoB
92,2,1,5.95,1.235,0.995,0,SoB
92,1,1,5.85,1.203,1.149,1,SoB
92,1,1,6,1.235,1.241,1,SoB
92,2,2,5.85,1.375,1.855,1,SoB
92,2,2,6,1.181,1.346,1,SoB
92,2,2,6,0.86,1.202,1,SoB
92,2,2,5.95,0.913,1.43,1,SoB
92,1,1,6,1.171,1.147,1,SoB
92,2,2,5.95,1.655,1.048,1,SoB
92,2,2,6,2.288,1.434,1,SoB
92,1,1,3.8,1.644,1.259,1,SoB
92,2,2,5.95,0.967,1.4,1,SoB
92,2,2,5.95,0.741,1.61,1,SoB
92,2,2,5.85,1.149,1.388,1,SoB
92,2,1,4.45,2.836,1.23,0,SoB
92,1,2,2.5,1.848,2.848,0,SoB
92,2,2,5.45,1.063,1.119,1,SoB
92,2,2,4.3,1.353,1.288,1,SoB
92,1,1,5.85,1.547,1.058,1,SoB
92,2,2,6,1.526,1.037,1,SoB
92,1,1,2.85,1.945,1.251,1,SoB
92,1,1,4.4,1.783,1.556,1,SoB
92,1,1,5.7,1.503,1.218,1,SoB
92,1,1,4.95,1.278,0.991,1,SoB
92,2,2,5.6,1.321,1.391,1,SoB
92,2,2,4.5,1.579,1.523,1,SoB
92,2,2,6,0.838,1.256,1,SoB
92,2,2,6,1.074,1.201,1,SoB
92,2,2,5.95,1.128,1.23,1,SoB
92,1,1,4.4,1.396,1.645,1,SoB
92,2,2,6,0.871,1.184,1,SoB
92,2,2,6,0.848,1.266,1,SoB
92,2,2,3.05,1.343,1.41,1,SoB
92,2,2,6,0.848,1.155,1,SoB
92,1,1,6,1.235,1.544,1,SoB
92,1,1,5.4,1.375,1.019,1,SoB
92,2,2,5.95,0.763,1.164,1,SoB
92,1,1,2.8,1.515,1.138,1,SoB
92,2,2,5.9,0.838,1.569,1,SoB
92,2,1,3.1,2.03,1.092,0,SoB
92,2,2,5.95,0.913,1.134,1,SoB
92,1,2,5.8,1.075,1.057,0,SoB
92,2,2,5.95,0.827,1.191,1,SoB
92,1,1,4.25,1.697,1.203,1,SoB
92,1,1,2.05,2.556,1.167,1,SoB
92,2,2,4.6,0.859,1.121,1,SoB
92,1,1,5.95,1.235,1.234,1,SoB
92,2,2,5.85,1.815,1.066,1,SoB
92,2,2,6,0.763,1.389,1,SoB
92,1,2,4.35,2.503,1.966,0,SoB
92,2,1,5,1.987,1.265,0,SoB
92,1,1,5.95,1.612,1.233,1,SoB
92,1,1,5.8,3.061,0.887,1,SoB
92,2,2,5.15,2.954,1.384,1,SoB
92,2,1,5.5,3.803,1.127,0,SoB
92,2,1,5,1.31,0.938,0,SoB
92,2,2,5.15,2.202,1.198,1,SoB
92,2,2,5,4.415,1.322,1,SoB
92,2,2,2.7,2.417,0.959,1,SoB
92,2,2,2.85,4.061,1.123,1,SoB
92,1,1,5.15,1.225,0.789,1,SoB
92,1,2,5.15,1.429,1.051,0,SoB
92,1,1,5.95,1.257,1.338,1,SoB
92,2,2,5.6,1.257,1.005,1,SoB
92,2,2,5.8,0.988,1.209,1,SoB
92,2,2,5.45,1.719,1.442,1,SoB
92,1,1,5.3,2.224,1.078,1,SoB
92,1,1,2,1.934,0.987,1,SoB
92,2,1,2.35,3.459,1.114,0,SoB
92,2,2,5.95,1.654,1.429,1,SoB
92,2,2,6,2.299,0.949,1,SoB
92,2,2,5.95,0.795,1.127,1,SoB
92,2,2,6,0.838,1.409,1,SoB
92,1,1,6,1.847,1.242,1,SoB
92,2,2,6,3.266,1.245,1,SoB
92,2,2,6,0.892,1.373,1,SoB
92,2,2,6,0.913,1.457,1,SoB
92,1,2,5.95,1.246,1.211,0,SoB
92,1,1,5.4,1.204,0.796,1,SoB
92,2,2,2.3,1.386,0.987,1,SoB
92,1,2,4.85,1.557,1.667,0,SoB
92,2,1,2.45,3.749,1.227,0,SoB
92,1,1,5.35,1.568,1.319,1,SoB
92,1,1,4.9,2.471,1.029,1,SoB
92,1,1,5.9,1.075,1.067,1,SoB
92,2,2,5.1,1.354,1.036,1,SoB
92,2,2,6,0.688,1.489,1,SoB
92,1,2,4.4,4.34,1.373,0,SoB
92,2,2,2.8,1.321,1.16,1,SoB
92,2,2,5.6,1.472,1.482,1,SoB
92,2,2,4,2.212,1.209,1,SoB
92,2,2,5.25,1.407,1.248,1,SoB
92,2,2,3.05,1.643,1.269,1,SoB
92,1,1,5.95,1.289,1.269,1,SoB
92,1,2,5.9,1.794,1.356,0,SoB
92,2,2,3.9,1.332,0.904,1,SoB
92,1,2,4.5,3.308,2.283,0,SoB
92,1,1,5.55,1.343,1.175,1,SoB
92,1,2,2.85,1.278,0.994,0,SoB
92,1,1,5.9,1.837,1.137,1,SoB
92,1,2,6,0.881,1.711,0,SoB
92,1,1,5.1,5.243,1.003,1,SoB
92,2,2,5.05,1.622,1.264,1,SoB
92,1,1,5.2,1.107,1.172,1,SoB
92,1,1,6,1.396,1.212,1,SoB
92,2,2,4.3,1.633,0.885,1,SoB
92,1,2,1.15,1.235,2.039,0,SoB
92,1,1,5.2,3.105,1.175,1,SoB
92,2,2,5.7,2.105,1.154,1,SoB
92,2,2,5.2,1.676,1.193,1,SoB
92,1,2,2.95,2.6,2.248,0,SoB
92,2,1,2.6,6.081,1.175,0,SoB
92,2,2,4.85,1.998,1.174,1,SoB
92,2,2,4.2,1.547,1.033,1,SoB
92,2,2,5.2,0.87,0.768,1,SoB
92,1,2,5,1.203,0.945,0,SoB
92,2,2,3.95,2.127,1.173,1,SoB
92,2,2,4.35,4.061,1.138,1,SoB
92,1,2,4.25,1.783,0.808,0,SoB
94,1,1,4.3,3.599,2.435,1,SoB
94,1,1,4.8,3.104,1.608,1,SoB
94,1,1,4.85,2.009,1.388,1,SoB
94,2,1,1.85,3.373,1.143,0,SoB
94,2,2,5.95,1.762,2.197,1,SoB
94,2,2,4.4,3.953,0.886,1,SoB
94,2,2,5.95,1.676,1.479,1,SoB
94,2,2,2.7,3.545,1.2,1,SoB
94,2,2,1.4,3.792,1.205,1,SoB
94,1,1,6,2.567,1.261,1,SoB
94,1,1,6,1.741,1.483,1,SoB
94,2,2,5.95,1.858,1.94,1,SoB
94,1,1,5.95,2.127,1.984,1,SoB
94,1,1,5.05,2.32,1.383,1,SoB
94,2,2,3.1,4.308,1.399,1,SoB
94,2,2,5.15,1.772,1.138,1,SoB
94,2,2,2.65,2.75,1.62,1,SoB
94,1,1,4.4,1.826,1.478,1,SoB
94,2,2,4.3,4.812,1.051,1,SoB
94,1,1,6,2.051,1.383,1,SoB
94,1,1,5.15,2.385,1.543,1,SoB
94,1,2,6,1.654,1.251,0,SoB
94,1,1,3.4,3.416,1.552,1,SoB
94,2,1,2.7,1.676,1.286,0,SoB
94,2,2,5.4,4.158,1.164,1,SoB
94,2,2,2.9,2.127,1.157,1,SoB
94,2,2,5.85,1.804,0.886,1,SoB
94,2,2,2.45,3.308,1.139,1,SoB
94,1,1,1.65,3.556,1.036,1,SoB
94,2,2,5.45,1.45,1.209,1,SoB
94,1,2,3.2,3.825,0.859,0,SoB
94,2,2,1.6,1.418,1.071,1,SoB
94,1,1,4.7,2.75,0.806,1,SoB
94,2,2,2.2,3.727,1.548,1,SoB
94,1,1,5.15,2.481,0.934,1,SoB
94,1,1,2.9,1.644,1.006,1,SoB
94,1,2,4.85,2.611,1.069,0,SoB
94,2,2,2.9,1.988,0.798,1,SoB
94,2,2,5.85,2.277,0.85,1,SoB
94,2,2,5.8,4.974,1.172,1,SoB
94,1,2,1.6,1.708,1.11,0,SoB
