"","Subj_idx","Stimulus","Response","Confidence","RT_dec","RT_conf","Difficulty","Task"
"4488",20,2,2,2,3.10853393399157,0.445578739978373,9,"memory"
"4489",20,2,2,2,2.6246381199453,0.165998796001077,9,"memory"
"4490",20,2,2,2,2.45860973000526,0.731397583847865,9,"memory"
"4491",20,2,1,3,2.35744955507107,0.140103260986507,9,"memory"
"4492",20,1,2,4,2.04220767598599,0.799282616004348,9,"memory"
"4493",20,2,2,4,3.44206555909477,0.32221126393415,9,"memory"
"4494",20,1,2,4,2.87533458997495,0.496948351152241,9,"memory"
"4495",20,2,1,2,2.34035426587798,0.644090277142823,9,"memory"
"4496",20,1,1,4,2.82533030211926,0.281145517947152,9,"memory"
"4497",20,2,2,2,2.59145379904658,0.38734378782101,9,"memory"
"4498",20,1,1,4,2.54113280191086,0.199446696089581,9,"memory"
"4499",20,1,1,3,2.52127905702218,0.186067660106346,9,"memory"
"4500",20,1,1,4,2.55717227002606,0.14678574888967,9,"memory"
"4501",20,2,1,3,2.37439656211063,0.2895899170544,9,"memory"
"4502",20,1,1,4,2.02365650096908,0.256814011838287,9,"memory"
"4503",20,1,1,4,2.64256592397578,0.188267851015553,9,"memory"
"4504",20,1,1,4,2.62392447190359,0.119449602905661,9,"memory"
"4505",20,2,2,4,2.39181201392785,0.152619722066447,9,"memory"
"4506",20,1,1,4,2.38875723909587,0.177137374179438,9,"memory"
"4507",20,2,1,3,4.72601610189304,0.255650294013321,9,"memory"
"4508",20,2,1,4,2.70861470117234,0.217917314963415,9,"memory"
"4509",20,1,1,4,2.38902343600057,0.192949424963444,9,"memory"
"4510",20,1,2,4,2.39124493277632,0.197909757960588,9,"memory"
"4511",20,1,1,2,2.13750438811257,0.502828166121617,9,"memory"
"4512",20,2,1,2,3.42559543601237,0.51837784005329,9,"memory"
"4513",20,2,2,2,2.47289492515847,0.251713413046673,9,"memory"
"4514",20,1,1,3,2.98979471507482,0.0879664900712669,9,"memory"
"4515",20,1,1,4,2.35727801290341,0.439119916874915,9,"memory"
"4516",20,1,1,3,2.68846603692509,0.213050992926583,9,"memory"
"4517",20,2,2,4,2.77622125903144,0.567953333957121,9,"memory"
"4518",20,2,1,4,2.30555654596537,0.0623698749113828,9,"memory"
"4519",20,1,1,4,2.40968309901655,0.329844011925161,9,"memory"
"4520",20,2,1,3,3.10926605691202,0.250773732084781,9,"memory"
"4521",20,1,1,3,3.14253434794955,0.874854994006455,9,"memory"
"4522",20,2,1,3,2.97227867692709,0.433896047994494,9,"memory"
"4523",20,2,2,3,2.02058187895454,1.36907404987141,9,"memory"
"4524",20,2,2,4,2.27357096900232,0.334594005020335,9,"memory"
"4525",20,1,1,2,2.59098861110397,0.295730605022982,9,"memory"
"4526",20,2,1,4,2.42580690304749,0.185663869837299,9,"memory"
"4527",20,1,2,4,2.25691920612007,0.32758474512957,9,"memory"
"4528",20,2,1,3,2.37598809390329,0.203530679922551,9,"memory"
"4529",20,1,1,4,2.30731577798724,0.236533198039979,9,"memory"
"4530",20,1,1,4,2.8598798760213,0.319566149963066,9,"memory"
"4531",20,2,2,3,3.54131964407861,0.731906883884221,9,"memory"
"4532",20,2,2,4,3.22395205311477,0.178038919111714,9,"memory"
"4533",20,1,2,4,2.68804958695546,0.264282802119851,9,"memory"
"4534",20,1,1,4,2.02041723811999,0.485302836168557,9,"memory"
"4535",20,1,1,2,2.48883590009063,0.269482536939904,9,"memory"
"4536",20,1,1,2,2.52392293303274,0.171521676937118,9,"memory"
"4537",20,2,2,3,2.47453391202725,0.169547082856297,9,"memory"
"4538",20,2,2,3,2.3878937070258,0.484972331207246,9,"memory"
"4539",20,1,1,3,3.04276736895554,0.280982905067503,9,"memory"
"4540",20,1,2,3,2.60823130211793,0.392719872994348,9,"memory"
"4541",20,2,1,1,2.67639169306494,0.964829141972587,9,"memory"
"4542",20,1,1,1,2.79229419515468,0.425083122914657,9,"memory"
"4543",20,2,2,4,2.47579471487552,0.2249127458781,9,"memory"
"4544",20,1,1,3,2.92565357498825,0.234452622011304,9,"memory"
"4545",20,1,1,4,2.79095126502216,0.335208203876391,9,"memory"
"4546",20,2,2,4,2.75632032798603,0.237524642143399,9,"memory"
"4547",20,1,1,4,2.35896846093237,0.236558246891946,9,"memory"
"4548",20,1,2,2,2.94102494302206,0.608990049920976,10,"memory"
"4549",20,1,1,2,3.20849120314233,0.315960502019152,10,"memory"
"4550",20,1,1,2,4.59233683696948,0.198402976151556,10,"memory"
"4551",20,2,1,2,2.47260023583658,0.308419690001756,10,"memory"
"4552",20,1,1,2,2.27159865084104,0.164894114946947,10,"memory"
"4553",20,2,1,2,2.45829841098748,0.218994869152084,10,"memory"
"4554",20,1,1,2,3.87658586795442,0.181995125953108,10,"memory"
"4555",20,2,1,2,2.49052602401935,0.143746841000393,10,"memory"
"4556",20,1,2,3,2.24131069495343,0.599960139021277,10,"memory"
"4557",20,2,1,3,2.64106250810437,0.224913340993226,10,"memory"
"4558",20,2,2,3,2.65482089389116,0.622405654052272,9,"memory"
"4559",20,1,1,4,3.10776296001859,0.289891198044643,9,"memory"
"4560",20,1,1,4,2.6565188090317,0.457389303017408,9,"memory"
"4561",20,1,2,4,3.17529353196733,0.237509483005852,9,"memory"
"4562",20,1,1,2,2.97390695218928,0.178507152944803,9,"memory"
"4563",20,2,2,4,2.3087057180237,0.297767087817192,9,"memory"
"4564",20,2,2,4,2.50894088391215,0.571735704084858,9,"memory"
"4565",20,2,2,4,2.85654924996197,0.192616070853546,9,"memory"
"4566",20,2,1,1,2.57377025485039,0.893275601090863,9,"memory"
"4567",20,2,2,4,2.44189192703925,0.322108506923541,8,"memory"
"4568",20,2,2,4,2.32416718197055,0.185647628968582,8,"memory"
"4569",20,1,1,4,2.438066954026,0.44862763187848,8,"memory"
"4570",20,2,2,4,2.76008756901138,0.29666816117242,8,"memory"
"4571",20,2,1,1,2.50784366601147,0.218478472903371,8,"memory"
"4572",20,1,1,4,2.4231346049346,0.439593740040436,8,"memory"
"4573",20,2,2,4,2.69259603903629,0.171745311003178,8,"memory"
"4574",20,1,1,1,3.22198522603139,0.248826975002885,8,"memory"
"4575",20,2,2,3,2.81799094681628,3.16213252488524,65,"visual"
"4576",20,2,2,2,1.04935195995495,1.36683648708276,60,"visual"
"4577",20,2,2,3,0.790811157086864,0.822397388983518,60,"visual"
"4578",20,1,1,2,1.76052815909497,1.52204530406743,55,"visual"
"4579",20,2,2,3,0.5704138178844,0.868215087102726,55,"visual"
"4580",20,1,1,3,0.593836263054982,0.758333279984072,50,"visual"
"4581",20,1,1,4,1.21619456796907,0.312253160169348,50,"visual"
"4582",20,2,2,2,3.46104475995526,1.21938562695868,45,"visual"
"4583",20,2,2,4,0.687163838883862,0.574364179978147,45,"visual"
"4584",20,1,1,3,0.768640035996214,0.581191417062655,40,"visual"
"4585",20,1,2,3,1.03934287582524,1.09691929095425,45,"visual"
"4586",20,1,1,4,0.618509882129729,0.7451211521402,45,"visual"
"4587",20,1,1,2,2.08197791292332,0.849030991084874,40,"visual"
"4588",20,2,2,4,0.6829931398388,0.572658065939322,40,"visual"
"4589",20,2,1,2,4.49581918306649,1.07638012198731,45,"visual"
"4590",20,2,2,3,0.526569447014481,0.984112847130746,45,"visual"
"4591",20,2,2,2,0.895924757001922,1.44736190303229,40,"visual"
"4592",20,1,1,4,0.640211154939607,0.691659961827099,40,"visual"
"4593",20,2,2,4,0.645187553018332,0.673852775944397,35,"visual"
"4594",20,1,1,3,2.29224625392817,1.12609906611033,35,"visual"
"4595",20,1,1,3,1.95013574115001,1.1661284849979,30,"visual"
"4596",20,1,1,3,0.814546474954113,0.805778356967494,30,"visual"
"4597",20,2,2,3,2.26714777899906,0.91639378410764,25,"visual"
"4598",20,2,2,2,1.79019988002256,1.31751501304097,25,"visual"
"4599",20,2,1,2,0.725720162969083,1.32419685809873,30,"visual"
"4600",20,2,1,3,1.37191239604726,0.585760648828,35,"visual"
"4601",20,2,1,3,1.9152651540935,0.508660316001624,40,"visual"
"4602",20,2,1,3,1.85898163099773,0.443969056941569,45,"visual"
"4603",20,2,2,3,0.971197623061016,0.327921113930643,45,"visual"
"4604",20,1,1,2,0.720824293093756,0.68677093507722,40,"visual"
"4605",20,1,2,3,3.63153018592857,0.491106792120263,45,"visual"
"4606",20,1,1,2,0.798128698021173,1.95893141301349,45,"visual"
"4607",20,1,1,3,0.710848137037829,0.282089224085212,40,"visual"
"4608",20,1,1,4,0.55213584494777,0.255671062041074,40,"visual"
"4609",20,2,1,4,0.583842841209844,0.296849772101268,45,"visual"
"4610",20,2,1,3,1.07587027200498,0.581845008069649,50,"visual"
"4611",20,1,1,3,0.840164036024362,0.429292367072776,50,"visual"
"4612",20,2,1,4,1.83348896610551,0.458462541922927,55,"visual"
"4613",20,2,2,4,0.728989205090329,0.529170199064538,55,"visual"
"4614",20,2,1,3,2.05857698782347,0.393112599849701,60,"visual"
"4615",20,2,2,3,1.97090250509791,0.457798482850194,60,"visual"
"4616",20,2,2,3,0.608060276135802,1.14093366498128,55,"visual"
"4617",20,2,2,3,0.856012759031728,0.378470896044746,55,"visual"
"4618",20,2,1,2,2.1653074179776,0.857368166791275,60,"visual"
"4619",20,2,2,2,1.29217163310386,1.26988056092523,60,"visual"
"4620",20,2,2,2,1.1499984189868,0.585341851925477,55,"visual"
"4621",20,1,1,2,2.12361101084389,0.365262035047635,55,"visual"
"4622",20,1,1,3,0.793017456075177,0.791549604153261,50,"visual"
"4623",20,1,1,4,1.05388340214267,0.271470906911418,50,"visual"
"4624",20,1,2,1,1.06856372999027,1.24613990704529,55,"visual"
"4625",20,2,2,3,0.705824898090214,0.964482739800587,55,"visual"
"4626",20,1,1,4,0.948758100857958,0.820712131913751,50,"visual"
"4627",20,2,2,2,3.75584030686878,0.457528861938044,50,"visual"
"4628",20,1,1,4,0.997215669136494,0.491630129981786,45,"visual"
"4629",20,1,1,2,0.97028914000839,0.373819945147261,45,"visual"
"4630",20,2,1,2,1.00621455488726,0.719800651073456,50,"visual"
"4631",20,2,1,3,0.748004387132823,0.992353524081409,55,"visual"
"4632",20,2,2,3,0.65189533517696,1.81276457384229,55,"visual"
"4633",20,1,1,3,0.773767977021635,0.508230810053647,50,"visual"
"4634",20,1,1,3,0.672776711871848,0.261485449969769,50,"visual"
"4635",20,1,1,4,0.647316331975162,0.278440108988434,45,"visual"
"4636",20,2,1,4,0.74573466507718,0.423873271094635,50,"visual"
"4637",20,2,1,3,1.05921688606031,0.383461144985631,55,"visual"
"4638",20,2,2,3,0.600107957143337,0.374595239991322,55,"visual"
"4639",20,2,2,3,1.09958991990425,0.49383023311384,50,"visual"
"4640",20,1,1,3,0.47566208220087,0.391842351993546,50,"visual"
"4641",20,2,1,3,0.669756944989786,0.309521178947762,55,"visual"
"4642",20,2,2,2,1.11025962908752,1.02344998600893,55,"visual"
"4643",20,2,2,2,0.599809795152396,0.641662220004946,50,"visual"
"4644",20,2,2,2,1.29738218709826,0.295377040049061,50,"visual"
"4645",20,2,2,4,0.548098124098033,0.246766959084198,45,"visual"
"4646",20,1,1,2,1.5854416731745,0.377939847065136,45,"visual"
"4647",20,1,2,2,1.34916447196156,0.327800332102925,50,"visual"
"4648",20,2,1,2,1.03311962191947,0.271169017069042,55,"visual"
"4649",20,1,1,4,0.488693223102018,0.257452948950231,55,"visual"
"4650",20,2,1,3,0.945358643075451,0.569974729791284,60,"visual"
"4651",20,1,1,4,0.458480088971555,0.22077570296824,60,"visual"
"4652",20,2,2,4,0.576317859115079,0.942792647983879,55,"visual"
"4653",20,1,1,4,0.640147867146879,0.552226595114917,55,"visual"
"4654",20,1,1,4,0.524097101995721,0.406450614798814,50,"visual"
"4655",20,1,1,4,0.673877804074436,0.246547498041764,50,"visual"
"4656",20,2,2,4,1.22275945707224,0.316559548955411,45,"visual"
"4657",20,1,1,3,0.53787953290157,0.358835689025,45,"visual"
"4658",20,1,1,4,0.483272477984428,0.365880433004349,40,"visual"
"4659",20,1,1,3,0.690702918916941,0.314327989937738,40,"visual"
"4660",20,1,1,3,0.448237741133198,0.289043532917276,35,"visual"
"4661",20,2,1,3,1.86496284999885,0.255295722046867,40,"visual"
"4662",20,1,1,4,0.639338123146445,0.262895568041131,40,"visual"
"4663",20,2,1,4,0.952939683105797,0.203622037079185,45,"visual"
"4664",20,2,1,3,2.86615442601033,0.207297333050519,50,"visual"
"4665",20,1,1,4,0.596505725989118,0.304683570982888,50,"visual"
"4666",20,2,2,4,0.650695482036099,0.291723615955561,45,"visual"
"4667",20,2,2,4,0.72932367795147,0.336863842792809,45,"visual"
"4668",20,1,2,3,1.21865607704967,0.256521048024297,50,"visual"
"4669",20,1,1,3,0.518613381078467,0.365636000875384,50,"visual"
"4670",20,1,1,2,0.846742523834109,0.296224791090935,45,"visual"
"4671",20,2,1,2,0.73023702413775,0.418353747110814,50,"visual"
"4672",20,2,2,3,0.673322255956009,0.326878390042111,50,"visual"
"4673",20,1,1,3,0.874073200160637,0.453815477900207,45,"visual"
"4674",20,2,1,3,0.744770349934697,0.262759309960529,50,"visual"
"4675",20,1,1,3,0.529591517988592,0.302382727852091,50,"visual"
"4676",20,2,2,3,1.54756440012716,0.64060878008604,45,"visual"
"4677",20,1,1,3,0.513920251047239,0.295295829884708,45,"visual"
"4678",20,2,2,3,1.9167647738941,0.0588615939486772,40,"visual"
"4679",20,1,1,3,0.569146238034591,0.264251310843974,40,"visual"
"4680",20,2,2,3,0.664215204073116,0.345608998090029,35,"visual"
"4681",20,1,1,3,0.776304044062272,0.25702117709443,35,"visual"
"4682",20,1,2,3,0.583959274925292,0.288767677964643,40,"visual"
"4683",20,1,1,3,0.520001570926979,0.28083298006095,40,"visual"
"4684",20,1,2,2,0.550526378909126,0.556826733052731,45,"visual"
"4685",20,1,1,3,0.458454662933946,0.280508941039443,45,"visual"
"4686",20,1,1,3,0.505195948062465,0.248444078955799,40,"visual"
"4687",20,2,1,3,0.752201394876465,0.275859250919893,45,"visual"
"4688",20,2,2,4,0.469602249097079,0.298495457973331,45,"visual"
"4689",20,2,1,3,1.05152164702304,0.656076715094969,50,"visual"
"4690",20,2,2,2,1.23222650610842,0.413198394002393,50,"visual"
"4691",20,1,1,3,0.716266765026376,0.33160161296837,45,"visual"
"4692",20,2,2,2,0.59849284007214,0.424977070884779,45,"visual"
"4693",20,2,2,2,0.75837894086726,0.281784740043804,40,"visual"
"4694",20,1,1,4,0.63791040587239,0.366935333004221,40,"visual"
"4695",20,1,1,3,0.679246481973678,0.275783292017877,35,"visual"
"4696",20,2,2,3,0.804402675013989,0.237476170994341,35,"visual"
"4697",20,2,1,3,0.675188012886792,0.278175833867863,40,"visual"
"4698",20,1,1,4,0.548698673024774,0.153298634104431,40,"visual"
"4699",20,1,1,4,0.580164493061602,0.209766199113801,35,"visual"
"4700",20,2,2,3,0.81073397397995,0.349251004867256,35,"visual"
"4701",20,2,1,2,2.24735344806686,0.265202865004539,40,"visual"
"4702",20,2,1,2,1.02917380398139,0.325678765075281,45,"visual"
"4703",20,2,1,2,1.25790210301057,0.532560413936153,50,"visual"
"4704",20,2,2,2,0.583849216811359,0.392576046055183,50,"visual"
"4705",20,2,2,3,0.703162549063563,0.325381284113973,45,"visual"
"4706",20,1,1,3,0.491893239086494,0.27256070706062,45,"visual"
"4707",20,1,1,3,0.70044560986571,0.491584045113996,40,"visual"
"4708",20,1,1,3,0.473865553038195,0.248295602155849,40,"visual"
"4709",20,2,2,1,0.952936918009073,0.677642187802121,35,"visual"
"4710",20,1,1,3,1.3973981551826,0.620677107013762,35,"visual"
"4711",20,1,1,2,0.851097899023443,0.218721635174006,30,"visual"
"4712",20,2,2,3,0.454233038937673,0.222900403896347,30,"visual"
"4713",20,2,2,4,0.50298023596406,0.294904528185725,25,"visual"
"4714",20,1,2,4,0.718395788921043,0.327955509070307,30,"visual"
"4715",20,2,2,4,0.948162965942174,0.223037182819098,30,"visual"
"4716",20,1,1,3,0.629948627902195,0.279120448045433,25,"visual"
"4717",20,1,2,2,1.41277164919302,0.771849378943443,30,"visual"
"4718",20,1,1,3,0.745080688036978,0.457191773224622,30,"visual"
"4719",20,1,1,2,0.911916750017554,0.431469331961125,25,"visual"
"4720",20,2,2,3,0.460627807071432,0.295186573872343,25,"visual"
"4721",20,2,1,4,0.982347574084997,0.333539558807388,30,"visual"
"4722",20,1,1,4,0.809460912132636,0.303435677196831,30,"visual"
"4723",20,1,1,4,0.645145289134234,0.359640285139903,25,"visual"
"4724",20,2,2,4,0.535199705976993,0.387252412969247,25,"visual"
"4725",20,2,2,3,0.54176045418717,0.963422531960532,20,"visual"
"4726",20,1,2,2,3.02283220691606,0.65949644614011,25,"visual"
"4727",20,1,2,3,0.912584185134619,0.368072241079062,30,"visual"
"4728",20,1,1,4,0.485612696968019,0.186310559045523,30,"visual"
"4729",20,1,1,4,0.483816070947796,0.188138552010059,25,"visual"
"4730",20,1,1,4,0.429195971926674,0.230410805903375,25,"visual"
"4731",20,1,1,4,0.37990593817085,0.236810986883938,20,"visual"
"4732",20,1,1,3,0.757868450134993,0.8843169210013,20,"visual"
"4733",20,1,1,4,0.449936891905963,0.231515022926033,15,"visual"
"4734",20,1,1,4,0.373690591892228,0.242345680948347,15,"visual"
"4735",20,1,1,3,0.586480749072507,0.745213794987649,10,"visual"
"4736",20,1,1,3,0.427596951834857,0.34634945797734,10,"visual"
"4737",20,2,1,3,0.416576455114409,0.301467003999278,15,"visual"
"4738",20,2,2,4,0.44461702206172,0.705965372966602,15,"visual"
"4739",20,2,2,2,5.64715243410319,0.301394688896835,10,"visual"
"4740",20,1,1,3,1.11808819510043,0.367726712953299,10,"visual"
"4741",20,1,1,4,0.549443594878539,0.265481108101085,5,"visual"
"4742",20,2,2,3,2.07027387409471,0.237341857980937,5,"visual"
"4743",20,1,1,3,0.636474648024887,0.217161115026101,1,"visual"
"4744",20,1,2,4,0.52574208099395,0.165277849184349,6,"visual"
"4745",20,2,2,4,1.00262153195217,0.42032364802435,6,"visual"
"4746",20,1,2,3,1.22811059700325,0.249895411077887,11,"visual"
"4747",20,2,1,2,1.10438347607851,0.224330825963989,16,"visual"
"4748",20,1,1,3,0.878948390949517,0.374991740100086,16,"visual"
"4749",20,2,2,2,0.566553939133883,0.279368851101026,11,"visual"
"4750",20,2,1,2,0.688376700039953,0.326653979020193,16,"visual"
"4751",20,1,2,2,1.42240002704784,0.189145597163588,21,"visual"
"4752",20,1,1,3,0.767585200024769,0.518521771999076,21,"visual"
"4753",20,2,1,2,1.86557643394917,0.120327627984807,26,"visual"
"4754",20,1,1,3,0.798037664033473,0.343388236127794,26,"visual"
"4755",21,2,2,2,2.040870297933,1.50073341000825,9,"memory"
"4756",21,1,2,1,2.59024102799594,0.369451408972964,9,"memory"
"4757",21,2,1,2,2.47378482110798,0.696778838988394,9,"memory"
"4758",21,2,2,3,2.09020332293585,0.346204188186675,9,"memory"
"4759",21,2,1,1,2.32339565712027,0.415692451177165,9,"memory"
"4760",21,1,1,3,2.12330843112431,0.26174175995402,9,"memory"
"4761",21,2,1,2,2.42277477611788,0.305280583212152,9,"memory"
"4762",21,2,2,1,2.28948424290866,0.502206197008491,9,"memory"
"4763",21,1,1,1,2.02034906088375,0.518019106937572,9,"memory"
"4764",21,2,2,4,3.49210309889168,0.320449510123581,8,"memory"
"4765",21,1,1,2,3.02386324503459,0.45423179701902,8,"memory"
"4766",21,2,2,3,2.40663987305015,0.615760472137481,8,"memory"
"4767",21,2,2,2,2.45616508997045,0.404022897128016,8,"memory"
"4768",21,2,1,3,2.02070127800107,1.00949140801094,8,"memory"
"4769",21,2,2,3,2.63894904498011,0.286535941064358,8,"memory"
"4770",21,2,2,2,2.25451228488237,0.436934816883877,8,"memory"
"4771",21,2,2,4,2.57281600800343,0.279176291078329,8,"memory"
"4772",21,2,1,2,2.52443840494379,0.416636017151177,8,"memory"
"4773",21,2,2,3,2.52312132692896,1.00041322899051,8,"memory"
"4774",21,1,1,1,2.39000778808258,0.347015665844083,8,"memory"
"4775",21,1,2,3,2.67312730709091,0.670416564214975,8,"memory"
"4776",21,1,1,1,2.37431245716289,0.294339798856527,8,"memory"
"4777",21,1,1,2,2.38950412790291,0.581594285089523,8,"memory"
"4778",21,2,1,1,2.02043833909556,0.657752157887444,8,"memory"
"4779",21,2,2,4,2.25705361389555,0.294300843961537,8,"memory"
"4780",21,2,1,3,2.5744010200724,1.24993258598261,8,"memory"
"4781",21,1,2,2,2.47302509006113,0.927733869059011,8,"memory"
"4782",21,2,2,4,2.63943468104117,0.625272063072771,8,"memory"
"4783",21,1,1,1,2.64007845893502,0.625608294969425,8,"memory"
"4784",21,2,1,4,2.52356900088489,0.456350576132536,8,"memory"
"4785",21,1,1,2,2.95644791587256,0.337588660884649,8,"memory"
"4786",21,2,2,2,2.48966590990312,0.370678490027785,8,"memory"
"4787",21,1,1,2,2.30618221894838,0.665146838873625,8,"memory"
"4788",21,2,2,3,2.141458255006,0.918709219200537,8,"memory"
"4789",21,2,1,3,2.57288260408677,0.3671728100162,8,"memory"
"4790",21,2,2,2,2.48926626495086,0.339382826117799,8,"memory"
"4791",21,2,2,4,2.37299851304851,0.274723127949983,8,"memory"
"4792",21,1,1,2,2.70646021817811,0.294207630911842,8,"memory"
"4793",21,1,1,4,2.306471953867,0.585579348029569,8,"memory"
"4794",21,1,1,4,2.50764019391499,0.493128424976021,8,"memory"
"4795",21,2,2,3,2.50838242098689,0.39133206801489,8,"memory"
"4796",21,2,2,2,2.54089728114195,0.513036039890721,8,"memory"
"4797",21,1,2,2,2.3212591658812,0.313123592874035,8,"memory"
"4798",21,1,2,1,2.23954236903228,0.31425947509706,8,"memory"
"4799",21,2,2,3,2.25755170197226,0.346607995918021,8,"memory"
"4800",21,2,2,4,3.00654169893824,0.254946157103404,8,"memory"
"4801",21,2,1,1,2.37421895307489,0.521412875968963,8,"memory"
"4802",21,1,2,1,2.65662172599696,0.21592686814256,8,"memory"
"4803",21,1,1,3,2.63989485800266,0.213682160014287,8,"memory"
"4804",21,2,1,2,2.70959978597239,1.23557811998762,8,"memory"
"4805",21,1,1,2,2.18992549087852,0.372504652943462,8,"memory"
"4806",21,1,1,1,3.30532721197233,0.0535351450089365,8,"memory"
"4807",21,1,1,3,2.48925514286384,0.593560478882864,8,"memory"
"4808",21,1,1,2,2.30616146395914,0.31445859791711,8,"memory"
"4809",21,1,2,3,2.35652241599746,0.126800331985578,8,"memory"
"4810",21,2,2,4,2.59016954991966,0.274684884119779,8,"memory"
"4811",21,1,1,4,2.25903338612989,0.262558369198814,8,"memory"
"4812",21,1,1,3,2.29035588912666,0.840487332083285,8,"memory"
"4813",21,1,2,2,2.64251411892474,0.327634477987885,8,"memory"
"4814",21,1,1,2,2.26482386793941,0.258619931992143,8,"memory"
"4815",21,1,1,1,2.49163439287804,0.190415807068348,8,"memory"
"4816",21,2,1,1,2.07264905702323,0.248080760007724,8,"memory"
"4817",21,2,2,2,2.55892296694219,0.247527236118913,8,"memory"
"4818",21,1,1,4,2.30600685509853,0.281199822900817,8,"memory"
"4819",21,2,2,2,2.52548707090318,0.340643787989393,8,"memory"
"4820",21,2,2,4,2.5409381929785,0.263026259839535,8,"memory"
"4821",21,2,2,3,2.45643341285177,0.183858808130026,8,"memory"
"4822",21,2,2,3,2.02265357109718,0.476064965128899,8,"memory"
"4823",21,1,2,2,2.34153678687289,0.4375555079896,8,"memory"
"4824",21,2,2,3,2.42335425596684,0.132974911015481,8,"memory"
"4825",21,1,2,2,2.5566652410198,0.295122951967642,8,"memory"
"4826",21,2,2,1,2.33976673707366,0.0803643169347197,8,"memory"
"4827",21,1,1,1,2.52255571912974,0.319924605078995,8,"memory"
"4828",21,1,1,1,2.72532210801728,0.509777729166672,8,"memory"
"4829",21,1,2,2,2.02046709391288,0.606515108142048,8,"memory"
"4830",21,2,2,3,2.37315978296101,0.282054845010862,8,"memory"
"4831",21,1,1,4,2.02048000204377,0.359520897036418,8,"memory"
"4832",21,2,2,4,2.54202840011567,0.198075104039162,8,"memory"
"4833",21,2,2,3,2.29095994192176,0.249656995059922,8,"memory"
"4834",21,2,2,3,2.40826979698613,0.301932493923232,8,"memory"
"4835",21,2,1,2,2.3244082860183,0.253131933975965,8,"memory"
"4836",21,1,1,1,3.44264883315191,0.579833701951429,8,"memory"
"4837",21,1,1,2,2.74142945790663,0.229605610948056,8,"memory"
"4838",21,2,2,4,2.15873264009133,0.216699230019003,8,"memory"
"4839",21,1,1,4,2.34047794993967,0.189286134205759,8,"memory"
"4840",21,1,1,3,2.02348894788884,0.196474587079138,8,"memory"
"4841",21,2,2,4,2.02083584410138,0.288651778129861,8,"memory"
"4842",21,2,2,3,3.97198800207116,0.391576847061515,8,"memory"
"4843",21,1,2,3,2.57618931285106,0.235716477967799,8,"memory"
"4844",21,2,1,1,2.89273500093259,0.504999344004318,9,"memory"
"4845",21,2,2,2,2.87595616304316,0.487579390173778,9,"memory"
"4846",21,2,2,4,2.25703401910141,0.112940110964701,9,"memory"
"4847",21,1,1,2,2.65554066095501,0.272988916840404,9,"memory"
"4848",21,1,1,4,2.72227101004682,0.250583447981626,9,"memory"
"4849",21,1,1,2,3.05872632493265,0.51036884309724,9,"memory"
"4850",21,2,2,3,2.32224857993424,0.204348529921845,9,"memory"
"4851",21,1,2,3,2.69072507414967,0.228204922983423,9,"memory"
"4852",21,1,2,2,2.62551574688405,0.211002009920776,9,"memory"
"4853",21,2,2,3,2.02077941410244,0.611234208801761,9,"memory"
"4854",21,2,2,2,2.17275033798069,0.276560274884105,9,"memory"
"4855",21,1,1,2,2.35883988207206,0.119434613967314,9,"memory"
"4856",21,1,1,4,2.30782867898233,0.0619512090925127,9,"memory"
"4857",21,1,1,2,2.35818478302099,0.243159797042608,9,"memory"
"4858",21,1,2,2,2.57616517902352,0.254124969942495,9,"memory"
"4859",21,2,1,1,3.09280242887326,0.221599795855582,9,"memory"
"4860",21,1,1,4,2.99050438101403,0.269713939866051,9,"memory"
"4861",21,2,1,2,2.05721397697926,0.352251367876306,9,"memory"
"4862",21,2,2,3,3.09059674409218,0.430035626981407,9,"memory"
"4863",21,1,1,2,2.57558678090572,0.235832700971514,9,"memory"
"4864",21,2,2,1,2.07392496988177,0.814164771931246,9,"memory"
"4865",21,1,2,2,2.29042016598396,0.366495790891349,9,"memory"
"4866",21,1,1,1,2.35537783498876,0.280816072132438,9,"memory"
"4867",21,2,1,2,2.22106107696891,0.363662347896025,9,"memory"
"4868",21,2,1,1,2.07230943604372,0.561503707896918,9,"memory"
"4869",21,1,1,3,2.14185385894962,0.759926270926371,9,"memory"
"4870",21,1,1,2,2.27483079279773,0.11970851290971,9,"memory"
"4871",21,2,1,1,2.44276619306765,1.64393219095655,9,"memory"
"4872",21,1,1,2,2.47125558182597,0.442932619014755,9,"memory"
"4873",21,1,1,1,2.29178601992317,0.295503095956519,9,"memory"
"4874",21,2,2,1,2.08889808203094,0.497421758016571,9,"memory"
"4875",21,1,1,2,2.04148032818921,0.422600414836779,9,"memory"
"4876",21,1,2,2,2.42494180495851,0.296735333977267,9,"memory"
"4877",21,1,1,1,2.05839989101514,0.146667312830687,9,"memory"
"4878",21,1,2,1,2.47521253605373,0.302311609964818,9,"memory"
"4879",21,2,2,1,2.02037133998238,0.368417483987287,9,"memory"
"4880",21,1,2,2,2.02077856007963,1.29135890095495,9,"memory"
"4881",21,2,2,4,2.1391244949773,0.22307413816452,9,"memory"
"4882",21,2,1,2,2.30441555404104,0.250846539158374,9,"memory"
"4883",21,1,1,2,2.82611464103684,0.314795485930517,9,"memory"
"4884",21,1,2,3,2.0203244399745,0.723916432121769,9,"memory"
"4885",21,1,1,4,2.29164576111361,0.162896985188127,9,"memory"
