Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,age,female_male,trial,block,set_size,target_position,Accuracy,Condition
4,0,0,2,1.0158,0.5094,23,2,41,1,9,3,1,FM
4,0,0,4,1.9662,1.0156,23,2,42,1,10,3,1,FM
4,0,1,2,2.1274,0.7163,23,2,43,1,11,7,0,FM
4,1,0,1,1.6814,0.9946,23,2,44,1,10,9,0,FM
4,1,1,NaN,0.9303,2.9931,23,2,45,1,9,2,1,FM
4,1,1,4,0.9433,0.5598,23,2,46,1,9,4,1,FM
4,1,1,2,1.216,0.5394,23,2,47,1,10,1,1,FM
4,1,1,2,1.9244,1.2743,23,2,48,1,11,2,1,FM
4,1,0,1,1.5647,0.4665,23,2,49,1,12,8,0,FM
4,1,1,2,0.9303,0.9545,23,2,50,1,11,1,1,FM
4,0,0,4,1.2831,0.5804,23,2,51,1,11,2,1,FM
4,0,0,3,0.857,0.7904,23,2,52,1,12,1,1,FM
4,0,0,1,1.0151,0.3536,23,2,53,1,12,12,1,FM
4,0,0,4,0.8573,0.4284,23,2,54,1,12,5,1,FM
4,1,1,2,1.6824,1.3467,23,2,55,1,12,9,1,FM
4,1,1,1,1.0576,0.8706,23,2,56,1,12,8,1,FM
4,0,1,2,1.6498,1.0364,23,2,57,1,12,8,0,FM
4,1,0,1,1.2052,0.5907,23,2,58,1,11,8,0,FM
4,1,1,2,1.2163,0.7876,23,2,59,1,10,5,1,FM
4,1,1,2,1.0554,1.2331,23,2,60,1,10,7,1,FM
4,0,0,2,1.3637,0.912,23,2,61,1,11,7,1,FM
4,0,0,3,1.2051,0.9536,23,2,62,1,12,9,1,FM
4,0,0,4,1.1434,0.6324,23,2,63,1,12,7,1,FM
4,1,NaN,1,2.9918,1.524,23,2,64,1,12,6,0,FM
4,0,1,2,1.0048,0.6427,23,2,65,1,11,9,0,FM
4,0,0,3,1.012,0.5916,23,2,66,1,10,4,1,FM
4,0,1,1,1.9135,0.912,23,2,67,1,10,9,0,FM
4,0,0,2,1.3226,0.5185,23,2,68,1,9,5,1,FM
4,1,1,4,0.9,0.4249,23,2,69,1,9,3,1,FM
4,0,0,2,1.5691,0.592,23,2,70,1,10,6,1,FM
4,1,1,3,0.9446,0.6323,23,2,71,1,11,2,1,FM
4,0,NaN,1,2.9975,1.0158,23,2,72,1,12,10,0,FM
4,0,0,3,0.9307,0.5494,23,2,73,1,11,5,1,FM
4,1,0,2,1.2163,2.4039,23,2,74,1,11,6,0,FM
4,0,0,4,1.6071,0.5908,23,2,75,1,10,5,1,FM
4,1,1,3,1.1309,0.6324,23,2,76,1,10,10,1,FM
4,0,0,4,1.1448,0.3564,23,2,77,1,11,10,1,FM
4,1,0,2,0.8461,0.7981,23,2,78,1,12,12,0,FM
4,1,1,2,1.2474,0.5531,23,2,79,1,11,6,1,FM
4,0,0,2,1.6079,0.6706,23,2,80,1,11,7,1,FM
4,1,0,3,1.0959,0.5079,23,2,81,1,12,10,0,FM
4,1,1,2,0.9342,0.9987,23,2,82,1,11,11,1,FM
4,1,1,2,1.0466,0.3651,23,2,83,1,11,4,1,FM
4,1,1,1,1.3252,0.394,23,2,84,1,12,6,1,FM
4,0,1,1,2.6636,1.233,23,2,85,1,12,3,0,FM
4,1,1,3,1.4085,0.8706,23,2,86,1,11,5,1,FM
4,0,0,1,1.2059,1.1499,23,2,87,1,11,2,1,FM
4,0,0,2,1.174,1.0173,23,2,88,1,12,5,1,FM
4,1,1,2,1.1716,0.4354,23,2,89,1,12,11,1,FM
4,0,0,2,0.9305,0.9844,23,2,90,1,12,7,1,FM
4,1,0,2,1.1241,1.0361,23,2,91,1,12,11,0,FM
4,1,1,2,1.7243,0.7565,23,2,92,1,11,1,1,FM
4,1,1,3,0.9311,0.5184,23,2,93,1,11,11,1,FM
4,1,1,2,1.0585,0.5908,23,2,94,1,12,4,1,FM
4,0,0,3,1.2788,0.7979,23,2,95,1,12,7,1,FM
4,1,0,1,2.4731,0.9536,23,2,96,1,12,9,0,FM
4,0,1,2,1.755,0.9845,23,2,97,1,11,3,0,FM
4,0,0,4,0.772,0.7877,23,2,98,1,10,4,1,FM
4,0,0,4,1.0994,0.7049,23,2,99,1,10,7,1,FM
4,1,1,3,1.2056,1.0471,23,2,100,1,11,6,1,FM
4,1,1,3,1.7984,0.9326,23,2,101,1,12,2,1,FM
4,1,1,2,1.5654,0.8913,23,2,102,1,12,3,1,FM
4,1,1,3,0.8996,0.3941,23,2,103,1,12,2,1,FM
4,1,1,4,0.8567,0.4768,23,2,104,1,12,4,1,FM
4,0,1,2,0.8457,0.7151,23,2,105,1,12,1,0,FM
4,0,NaN,1,2.9954,1.4422,23,2,106,1,11,4,0,FM
4,0,0,2,0.9742,0.7877,23,2,107,1,10,8,1,FM
4,0,0,2,1.3326,0.7144,23,2,108,1,10,10,1,FM
4,1,1,2,1.0364,0.3939,23,2,109,1,11,7,1,FM
4,1,1,2,1.6828,0.5206,23,2,110,1,12,11,1,FM
4,1,0,1,1.1745,1.2125,23,2,111,1,12,2,0,FM
4,1,1,4,0.8143,0.5909,23,2,112,1,11,1,1,FM
4,0,0,2,1.1629,1.9092,23,2,113,1,11,5,1,FM
4,1,1,4,0.7731,0.4044,23,2,114,1,12,6,1,FM
4,1,1,2,1.1209,0.3111,23,2,115,1,12,12,1,FM
4,0,0,3,1.1416,1.0359,23,2,116,1,12,6,1,FM
4,0,0,2,1.0793,0.6323,23,2,117,1,12,8,1,FM
4,0,0,2,2.2724,1.5434,23,2,118,1,12,6,1,FM
4,1,1,4,0.8569,0.4043,23,2,119,1,12,4,1,FM
4,0,0,3,1.1219,0.5907,23,2,120,1,12,5,1,FM
5,0,0,1,1.3399,0.9368,20,2,1,1,6,4,1,FM
5,0,1,3,1.5443,1.7433,20,2,2,1,6,1,0,FM
5,1,1,4,1.0803,0.8636,20,2,3,1,5,5,1,FM
5,1,1,4,1.5183,0.9561,20,2,4,1,5,5,1,FM
5,0,0,1,2.4243,0.947,20,2,5,1,6,1,1,FM
5,0,0,1,1.4813,1.0695,20,2,6,1,7,2,1,FM
5,0,1,3,2.451,1.4223,20,2,7,1,8,4,0,FM
5,0,0,1,2.0344,0.7166,20,2,8,1,7,1,1,FM
5,1,1,4,1.0772,0.9152,20,2,9,1,7,2,1,FM
5,1,1,4,0.9621,0.8523,20,2,10,1,8,7,1,FM
5,0,0,1,1.4707,0.8748,20,2,11,1,9,4,1,FM
5,0,0,1,1.7875,0.8754,20,2,12,1,10,9,1,FM
5,0,1,3,1.957,0.894,20,2,13,1,11,2,0,FM
5,0,0,1,1.7458,1.184,20,2,14,1,10,7,1,FM
5,1,1,3,1.4813,0.9893,20,2,15,1,10,2,1,FM
5,1,1,4,1.7819,0.9163,20,2,16,1,11,5,1,FM
5,0,0,1,1.8614,2.1782,20,2,17,1,12,3,1,FM
5,1,0,1,1.4709,0.8231,20,2,18,1,12,5,0,FM
5,1,0,1,1.8723,1.0235,20,2,19,1,11,9,0,FM
5,1,1,4,1.4633,0.9072,20,2,20,1,10,6,1,FM
5,1,1,4,1.8411,1.0072,20,2,21,1,10,2,1,FM
5,1,1,2,2.9406,1.2563,20,2,22,1,11,9,1,FM
5,0,0,1,2.4656,0.7061,20,2,23,1,12,9,1,FM
5,0,0,1,2.6516,0.7907,20,2,24,1,12,11,1,FM
5,0,0,1,1.4702,0.9474,20,2,25,1,12,9,1,FM
5,0,1,2,2.5746,1.5356,20,2,26,1,12,11,0,FM
5,0,0,1,1.9456,0.8747,20,2,27,1,11,6,1,FM
5,1,1,3,1.3135,1.0187,20,2,28,1,11,8,1,FM
5,0,0,1,1.3485,1.113,20,2,29,1,12,4,1,FM
5,1,1,4,1.0367,1.144,20,2,30,1,12,7,1,FM
5,1,0,1,1.5547,0.9366,20,2,31,1,12,8,0,FM
5,1,1,2,1.5146,1.3403,20,2,32,1,11,7,1,FM
5,0,0,1,1.6713,1.0821,20,2,33,1,11,4,1,FM
5,0,1,2,2.7371,0.9906,20,2,34,1,12,11,0,FM
5,0,0,1,1.6818,1.1118,20,2,35,1,11,8,1,FM
5,1,1,4,0.9989,0.9149,20,2,36,1,11,5,1,FM
5,1,1,4,1.0374,0.947,20,2,37,1,12,4,1,FM
5,0,0,1,1.2269,0.9871,20,2,38,1,12,5,1,FM
5,1,1,4,1.0367,1.0714,20,2,39,1,12,9,1,FM
5,0,0,1,0.9685,0.998,20,2,40,1,12,5,1,FM
5,1,0,1,1.745,0.9056,20,2,41,1,12,3,0,FM
5,1,1,2,1.3753,1.3917,20,2,42,1,11,4,1,FM
5,1,1,4,0.8354,0.9887,20,2,43,1,11,5,1,FM
5,1,1,4,1.2334,1.0008,20,2,44,1,12,9,1,FM
5,0,0,1,1.4703,0.9051,20,2,45,1,12,8,1,FM
5,0,0,1,0.9945,0.8331,20,2,46,1,12,6,1,FM
5,0,NaN,1,2.9937,0.8762,20,2,47,1,12,8,0,FM
5,0,0,1,1.5125,0.9146,20,2,48,1,11,7,1,FM
5,0,0,1,0.9674,0.9873,20,2,49,1,11,10,1,FM
5,0,0,1,1.8307,0.8734,20,2,50,1,12,3,1,FM
5,0,0,1,0.919,0.9453,20,2,51,1,12,7,1,FM
5,1,1,4,0.9625,0.9453,20,2,52,1,12,2,1,FM
5,0,0,1,1.2765,0.9149,20,2,53,1,12,6,1,FM
5,0,1,2,1.8347,1.3099,20,2,54,1,12,3,0,FM
5,0,1,4,0.9626,0.9974,20,2,55,1,11,3,0,FM
5,1,1,4,1.1957,1.0286,20,2,56,1,10,1,1,FM
5,0,0,1,0.8784,0.9458,20,2,57,1,10,3,1,FM
5,1,1,3,1.1637,1.1733,20,2,58,1,11,10,1,FM
5,1,1,4,0.963,0.9443,20,2,59,1,12,12,1,FM
5,1,1,3,1.2063,0.9874,20,2,60,1,12,7,1,FM
5,0,1,2,1.9041,1.0702,20,2,61,1,12,11,0,FM
5,0,0,1,1.3754,0.8732,20,2,62,1,11,10,1,FM
5,1,1,4,0.8149,0.9464,20,2,63,1,11,1,1,FM
5,1,0,1,1.5656,0.9874,20,2,64,1,12,11,0,FM
5,0,0,1,0.9311,0.8829,20,2,65,1,11,6,1,FM
5,0,0,1,1.0899,0.9579,20,2,66,1,11,10,1,FM
5,1,1,4,1.0473,1.03,20,2,67,1,12,8,1,FM
5,0,0,1,1.3231,0.9976,20,2,68,1,12,4,1,FM
5,1,1,4,1.2859,0.9146,20,2,69,1,12,8,1,FM
5,1,1,4,0.9735,0.9561,20,2,70,1,12,2,1,FM
5,1,1,4,1.1212,0.9979,20,2,71,1,12,9,1,FM
5,0,0,1,0.8056,1.0392,20,2,72,1,12,5,1,FM
5,1,0,1,1.7245,0.8723,20,2,73,1,12,12,0,FM
5,1,1,4,1.3752,1.1367,20,2,74,1,11,6,1,FM
5,1,1,4,1.0379,0.9043,20,2,75,1,11,1,1,FM
5,1,1,4,0.7406,0.9042,20,2,76,1,12,4,1,FM
5,1,1,4,0.8884,0.8947,20,2,77,1,12,8,1,FM
5,0,0,1,0.815,0.9455,20,2,78,1,12,8,1,FM
5,1,1,4,1.5234,1.1127,20,2,79,1,12,1,1,FM
5,0,0,1,1.3646,0.9044,20,2,80,1,12,11,1,FM
5,1,1,4,1.2392,0.8641,20,2,81,1,12,6,1,FM
5,0,0,1,0.9626,0.8737,20,2,82,1,12,4,1,FM
5,0,0,1,1.0371,0.9875,20,2,83,1,12,1,1,FM
5,0,0,1,1.2374,1.2545,20,2,84,1,12,11,1,FM
5,1,1,3,1.0097,0.9869,20,2,85,1,12,2,1,FM
5,1,1,4,1.2799,0.9784,20,2,86,1,12,6,1,FM
5,0,0,1,0.6987,1.0194,20,2,87,1,12,2,1,FM
5,0,0,1,1.1215,1.2372,20,2,88,1,12,4,1,FM
5,0,0,1,0.7722,0.861,20,2,89,1,12,3,1,FM
5,1,1,3,1.5661,0.9457,20,2,90,1,12,5,1,FM
5,0,0,1,1.1638,1.0709,20,2,91,1,12,2,1,FM
5,0,0,1,0.8038,0.9872,20,2,92,1,12,4,1,FM
5,0,0,1,0.8043,0.9063,20,2,93,1,12,8,1,FM
5,1,1,4,0.9738,1.0603,20,2,94,1,12,4,1,FM
5,0,0,1,0.7321,1.3792,20,2,95,1,12,6,1,FM
5,1,1,4,2.0307,1.0609,20,2,96,1,12,6,1,FM
5,1,1,4,1.0053,1.0262,20,2,97,1,12,1,1,FM
5,0,1,2,2.903,1.5362,20,2,98,1,12,3,0,FM
5,0,0,1,0.8467,1.0301,20,2,99,1,11,3,1,FM
5,1,1,3,1.2021,0.9984,20,2,100,1,11,8,1,FM
5,1,0,1,1.2488,0.9467,20,2,101,1,12,3,0,FM
5,1,1,3,1.6078,0.8196,20,2,102,1,11,3,1,FM
5,1,1,3,2.19,0.9859,20,2,103,1,11,1,1,FM
5,1,1,3,1.0483,0.9577,20,2,104,1,12,8,1,FM
5,1,1,4,1.407,0.8733,20,2,105,1,12,2,1,FM
5,1,1,3,0.8885,0.9467,20,2,106,1,12,5,1,FM
5,1,1,2,2.6892,1.1547,20,2,107,1,12,12,1,FM
5,1,1,4,0.9312,0.5417,20,2,108,1,12,4,1,FM
5,1,1,4,0.994,0.6648,20,2,109,1,12,5,1,FM
5,1,0,1,2.3977,0.6674,20,2,110,1,12,2,0,FM
5,0,0,1,0.7727,0.5934,20,2,111,1,11,1,1,FM
5,0,1,2,2.4445,1.126,20,2,112,1,11,6,0,FM
5,1,1,4,0.7907,0.6599,20,2,113,1,10,10,1,FM
5,1,1,4,0.699,0.5358,20,2,114,1,10,5,1,FM
5,0,1,2,1.7261,0.6188,20,2,115,1,11,11,0,FM
5,0,0,1,0.6669,0.5429,20,2,116,1,10,9,1,FM
5,0,0,1,1.0807,0.5937,20,2,117,1,10,2,1,FM
5,0,0,1,0.7407,0.6244,20,2,118,1,11,10,1,FM
5,1,1,3,0.9635,0.9578,20,2,119,1,12,2,1,FM
5,0,0,1,0.7728,0.666,20,2,120,1,12,7,1,FM
6,0,0,2,1.609,1.6314,21,2,1,1,6,6,1,FM
6,0,0,2,1.5477,1.0814,21,2,2,1,6,3,1,FM
6,0,0,3,2.311,1.9088,21,2,3,1,7,3,1,FM
6,0,1,2,1.8336,1.8999,21,2,4,1,8,4,0,FM
6,0,0,1,2.1168,0.7014,21,2,5,1,7,2,1,FM
6,0,0,1,1.7571,1.1106,21,2,6,1,7,5,1,FM
6,1,1,2,1.7551,2.2106,21,2,7,1,8,4,1,FM
6,0,0,2,1.8414,0.5938,21,2,8,1,9,6,1,FM
6,1,1,2,2.0746,0.9461,21,2,9,1,10,5,1,FM
6,1,0,2,1.7154,0.7309,21,2,10,1,11,2,0,FM
6,0,1,2,1.2068,0.9042,21,2,11,1,10,6,0,FM
6,0,NaN,1,3,0.6058,21,2,12,1,9,7,0,FM
6,0,1,1,1.8838,0.7496,21,2,13,1,8,8,0,FM
6,1,1,2,2.1575,1.02,21,2,14,1,7,6,1,FM
6,1,1,2,1.8411,0.9351,21,2,15,1,7,4,1,FM
6,0,0,3,1.5562,1.0322,21,2,16,1,8,4,1,FM
6,0,1,2,2.275,0.6261,21,2,17,1,9,8,0,FM
6,1,1,2,1.6929,0.4677,21,2,18,1,8,5,1,FM
6,0,NaN,2,2.9951,1.2812,21,2,19,1,8,6,0,FM
6,0,0,2,2.392,1.3394,21,2,20,1,7,7,1,FM
6,0,1,2,2.5321,0.6338,21,2,21,1,7,2,0,FM
6,1,1,2,1.9626,0.8134,21,2,22,1,6,1,1,FM
6,1,1,3,1.2863,0.7097,21,2,23,1,6,4,1,FM
6,1,1,3,1.7936,0.7599,21,2,24,1,7,4,1,FM
6,0,0,3,1.8002,0.7093,21,2,25,1,8,1,1,FM
6,1,1,2,2.4318,1.072,21,2,26,1,9,7,1,FM
6,0,NaN,2,2.9948,0.968,21,2,27,1,10,3,0,FM
6,0,0,2,1.9602,0.5447,21,2,28,1,9,2,1,FM
6,0,1,2,1.3973,0.3985,21,2,29,1,9,7,0,FM
6,0,1,2,2.8251,0.3874,21,2,30,1,8,7,0,FM
6,1,1,2,1.514,0.3541,21,2,31,1,7,6,1,FM
6,0,0,1,2.1157,0.749,21,2,32,1,7,3,1,FM
6,0,1,1,1.916,0.7181,21,2,33,1,8,6,0,FM
6,0,0,1,1.398,0.6754,21,2,34,1,7,3,1,FM
6,0,1,2,1.7995,1.0681,21,2,35,1,7,3,0,FM
6,0,0,2,1.7678,1.0906,21,2,36,1,6,3,1,FM
6,1,0,1,2.001,0.4783,21,2,37,1,6,5,0,FM
6,1,1,3,1.863,0.9029,21,2,38,1,5,3,1,FM
6,1,1,2,2.0641,0.6358,21,2,39,1,5,2,1,FM
6,1,1,2,1.1646,0.9129,21,2,40,1,6,1,1,FM
6,1,1,3,1.0902,1.2571,21,2,41,1,7,5,1,FM
6,1,1,3,1.1258,0.8547,21,2,42,1,8,1,1,FM
6,0,1,2,1.8733,1.4233,21,2,43,1,9,7,0,FM
6,1,1,2,1.4923,1.8881,21,2,44,1,8,3,1,FM
6,0,1,3,1.3231,1.9953,21,2,45,1,8,1,0,FM
6,0,0,4,1.9268,1.2608,21,2,46,1,7,1,1,FM
6,1,1,2,1.9161,1.3086,21,2,47,1,7,3,1,FM
6,0,0,2,1.323,0.5105,21,2,48,1,8,1,1,FM
6,0,0,3,1.0966,0.4597,21,2,49,1,9,7,1,FM
6,0,0,2,2.0864,0.6642,21,2,50,1,10,5,1,FM
6,1,1,2,1.5055,0.8614,21,2,51,1,11,10,1,FM
6,1,1,3,1.4399,1.0186,21,2,52,1,12,11,1,FM
6,1,1,3,1.4923,0.345,21,2,53,1,12,8,1,FM
6,1,1,3,1.0731,0.3244,21,2,54,1,12,1,1,FM
6,0,0,3,1.7891,1.0274,21,2,55,1,12,6,1,FM
6,0,1,2,0.927,0.9568,21,2,56,1,12,11,0,FM
6,1,NaN,3,2.99,1.2161,21,2,57,1,11,7,0,FM
6,0,1,2,1.1397,0.6449,21,2,58,1,10,9,0,FM
6,1,0,2,1.526,0.9454,21,2,59,1,9,6,0,FM
6,1,1,2,2.4239,0.8006,21,2,60,1,8,3,1,FM
6,0,0,2,1.1639,0.874,21,2,61,1,8,3,1,FM
6,1,0,2,1.206,0.4071,21,2,62,1,9,3,0,FM
6,1,1,2,1.4088,0.885,21,2,63,1,8,7,1,FM
6,1,1,3,1.0458,0.8326,21,2,64,1,8,1,1,FM
6,1,1,3,0.9636,0.3569,21,2,65,1,9,7,1,FM
6,1,1,3,1.0039,0.2831,21,2,66,1,10,8,1,FM
6,1,0,1,1.9798,0.6231,21,2,67,1,11,5,0,FM
6,0,0,3,0.9318,0.9871,21,2,68,1,10,1,1,FM
6,1,1,3,1.2069,0.4726,21,2,69,1,10,6,1,FM
6,0,0,3,1.45,0.4277,21,2,70,1,11,2,1,FM
6,1,1,2,2.4768,0.8938,21,2,71,1,12,6,1,FM
6,1,1,3,1.4401,0.7911,21,2,72,1,12,5,1,FM
6,0,0,3,1.2915,0.5907,21,2,73,1,12,8,1,FM
6,1,1,2,1.7915,0.4683,21,2,74,1,12,10,1,FM
6,1,1,3,1.7249,0.6663,21,2,75,1,12,4,1,FM
6,1,1,2,1.9178,0.4999,21,2,76,1,12,7,1,FM
6,0,0,3,1.2503,0.9987,21,2,77,1,12,12,1,FM
6,0,0,2,2.6244,0.874,21,2,78,1,12,2,1,FM
6,0,1,2,1.122,0.3969,21,2,79,1,12,12,0,FM
6,1,1,2,1.6832,0.5108,21,2,80,1,11,7,1,FM
6,0,1,2,1.6829,0.2707,21,2,81,1,11,5,0,FM
6,1,1,2,1.4403,0.2815,21,2,82,1,10,3,1,FM
6,0,1,2,1.2065,0.2296,21,2,83,1,10,3,0,FM
6,1,1,3,1.164,0.3954,21,2,84,1,9,2,1,FM
6,0,1,2,1.0374,0.3543,21,2,85,1,9,3,0,FM
6,1,1,2,1.3654,0.0849,21,2,86,1,8,7,1,FM
6,1,1,2,1.0055,0.3245,21,2,87,1,8,8,1,FM
6,0,1,2,1.1142,0.2834,21,2,88,1,9,8,0,FM
6,1,1,3,1.0583,1.1426,21,2,89,1,8,1,1,FM
6,0,0,3,1.1612,0.9877,21,2,90,1,8,6,1,FM
6,1,0,2,1.9579,1.069,21,2,91,1,9,2,0,FM
6,0,1,3,1.2491,0.5108,21,2,92,1,8,6,0,FM
6,0,0,3,1.0415,0.6879,21,2,93,1,7,1,1,FM
6,0,0,3,1.5672,0.5093,21,2,94,1,7,7,1,FM
6,0,1,3,1.3975,1.4537,21,2,95,1,8,2,0,FM
6,0,1,3,1.1744,0.5525,21,2,96,1,7,2,0,FM
6,0,0,3,1.2884,0.4798,21,2,97,1,6,1,1,FM
6,1,1,3,1.0906,0.4276,21,2,98,1,6,6,1,FM
6,0,0,3,1.0801,0.3649,21,2,99,1,7,1,1,FM
6,1,1,3,1.0796,0.3982,21,2,100,1,8,4,1,FM
6,1,1,2,1.313,0.5124,21,2,101,1,9,3,1,FM
6,0,0,3,1.3277,0.3554,21,2,102,1,10,6,1,FM
6,1,1,3,1.3275,0.8397,21,2,103,1,11,3,1,FM
6,0,0,2,2.1057,0.4358,21,2,104,1,12,11,1,FM
6,0,0,2,1.6828,0.5199,21,2,105,1,12,3,1,FM
6,1,1,3,1.1214,0.4382,21,2,106,1,12,6,1,FM
6,1,1,3,1.0794,0.3136,21,2,107,1,12,6,1,FM
6,0,0,3,1.2074,0.3554,21,2,108,1,12,12,1,FM
6,1,1,2,1.4293,0.3955,21,2,109,1,12,1,1,FM
6,1,1,3,1.2029,0.9981,21,2,110,1,12,7,1,FM
6,1,1,2,1.1598,0.5093,21,2,111,1,12,3,1,FM
6,0,0,3,1.2028,0.5129,21,2,112,1,12,8,1,FM
6,1,1,3,0.9947,0.3555,21,2,113,1,12,8,1,FM
6,1,1,3,0.9628,0.2816,21,2,114,1,12,7,1,FM
6,1,1,3,2.2858,0.5497,21,2,115,1,12,11,1,FM
6,0,1,2,0.9318,0.5095,21,2,116,1,12,4,0,FM
6,1,1,2,1.0375,0.323,21,2,117,1,11,5,1,FM
6,1,1,3,0.9947,0.2814,21,2,118,1,11,6,1,FM
6,0,1,2,1.9895,0.437,21,2,119,1,12,3,0,FM
6,1,1,2,1.8409,0.3772,21,2,120,1,11,2,1,FM
7,0,0,3,0.7046,0.3538,21,2,1,1,6,2,1,FM
7,1,1,3,0.9626,0.4054,21,2,2,1,6,2,1,FM
7,1,1,2,1.3437,0.3141,21,2,3,1,7,4,1,FM
7,1,0,1,1.4395,1.2273,21,2,4,1,8,5,0,FM
7,1,1,2,1.6645,0.3976,21,2,5,1,7,2,1,FM
7,1,1,4,0.9598,1.9407,21,2,6,1,7,3,1,FM
7,0,0,4,1.0472,0.3537,21,2,7,1,8,8,1,FM
7,0,0,1,0.51,0.3667,21,2,8,1,9,4,1,FM
7,0,0,3,0.7622,0.3554,21,2,9,1,10,5,1,FM
7,1,1,2,1.9044,0.908,21,2,10,1,11,9,1,FM
7,1,1,3,2.0315,1.3621,21,2,11,1,12,9,1,FM
7,1,1,3,0.9076,2.8939,21,2,12,1,12,9,1,FM
7,0,0,3,0.8364,0.3559,21,2,13,1,12,10,1,FM
7,0,0,3,1.0377,1.0271,21,2,14,1,12,12,1,FM
7,1,1,3,1.545,0.7078,21,2,15,1,12,2,1,FM
7,0,0,4,0.7938,1.5888,21,2,16,1,12,8,1,FM
7,1,1,4,0.8677,0.3559,21,2,17,1,12,7,1,FM
7,1,1,2,1.1188,0.3973,21,2,18,1,12,3,1,FM
7,0,1,2,1.1081,0.3447,21,2,19,1,12,10,0,FM
7,0,0,2,1.1959,0.6354,21,2,20,1,11,2,1,FM
7,0,1,3,1.0198,1.0307,21,2,21,1,11,5,0,FM
7,1,1,3,0.8678,1.3103,21,2,22,1,10,4,1,FM
7,1,1,4,0.7952,0.397,21,2,23,1,10,1,1,FM
7,1,1,3,0.9629,0.5125,21,2,24,1,11,2,1,FM
7,1,1,3,0.8193,0.4294,21,2,25,1,12,8,1,FM
7,1,0,2,1.6295,1.0693,21,2,26,1,12,11,0,FM
7,0,1,3,0.8361,0.5666,21,2,27,1,11,3,0,FM
7,1,1,3,2.1005,0.5726,21,2,28,1,10,10,1,FM
7,1,0,3,0.8778,0.3972,21,2,29,1,10,2,0,FM
7,0,1,3,0.8788,0.5634,21,2,30,1,9,2,0,FM
7,1,1,2,0.7518,0.6245,21,2,31,1,8,4,1,FM
7,0,0,3,0.8682,0.48,21,2,32,1,8,3,1,FM
7,0,0,3,0.7532,0.4799,21,2,33,1,9,5,1,FM
7,0,0,2,1.5133,0.6355,21,2,34,1,10,4,1,FM
7,1,1,4,0.72,0.6661,21,2,35,1,11,6,1,FM
7,0,0,2,1.0794,0.4689,21,2,36,1,12,12,1,FM
7,1,1,4,0.837,0.6354,21,2,37,1,12,7,1,FM
7,1,1,3,0.7836,1.6207,21,2,38,1,12,7,1,FM
7,0,0,2,1.4627,0.7597,21,2,39,1,12,3,1,FM
7,0,0,2,1.073,0.4695,21,2,40,1,12,9,1,FM
7,1,1,4,0.9518,0.4388,21,2,41,1,12,3,1,FM
7,0,1,2,1.0376,0.4376,21,2,42,1,12,12,0,FM
7,0,0,2,1.8652,0.8323,21,2,43,1,11,4,1,FM
7,0,1,2,1.1748,0.3953,21,2,44,1,11,1,0,FM
7,1,1,2,0.8684,0.4385,21,2,45,1,10,10,1,FM
7,0,1,2,1.3867,0.3968,21,2,46,1,10,7,0,FM
7,1,1,2,0.9529,0.3557,21,2,47,1,9,6,1,FM
7,1,1,2,0.9109,0.3355,21,2,48,1,9,4,1,FM
7,1,1,3,0.7216,0.5938,21,2,49,1,10,4,1,FM
7,1,1,2,0.7196,0.2929,21,2,50,1,11,11,1,FM
7,1,0,1,0.8362,0.3449,21,2,51,1,12,6,0,FM
7,0,0,2,0.9575,0.3987,21,2,52,1,11,10,1,FM
7,1,1,2,0.9945,0.5123,21,2,53,1,11,1,1,FM
7,1,1,2,0.593,0.3264,21,2,54,1,12,4,1,FM
7,0,0,4,0.7617,0.4802,21,2,55,1,12,6,1,FM
7,0,0,2,1.1532,1.9418,21,2,56,1,12,1,1,FM
7,1,1,4,0.8256,0.345,21,2,57,1,12,7,1,FM
7,1,0,1,1.9151,0.459,21,2,58,1,12,9,0,FM
7,0,1,2,0.8419,0.4478,21,2,59,1,11,2,0,FM
7,1,1,2,0.8755,0.397,21,2,60,1,10,3,1,FM
7,0,0,4,0.7522,0.3973,21,2,61,1,10,3,1,FM
7,0,0,2,0.8362,0.3551,21,2,62,1,11,8,1,FM
7,0,0,4,0.6781,0.3556,21,2,63,1,12,6,1,FM
7,0,0,2,0.8362,0.3646,21,2,64,1,12,4,1,FM
7,0,0,3,0.9525,0.4678,21,2,65,1,12,8,1,FM
7,1,1,2,0.7593,1.04,21,2,66,1,12,8,1,FM
7,1,1,2,1.069,0.3142,21,2,67,1,12,8,1,FM
7,0,0,4,0.8054,1.0704,21,2,68,1,12,8,1,FM
7,0,0,4,0.8361,0.3854,21,2,69,1,12,3,1,FM
7,0,0,1,0.8682,0.7908,21,2,70,1,12,7,1,FM
7,1,1,2,0.8896,0.4279,21,2,71,1,12,5,1,FM
7,0,0,3,0.7199,0.3553,21,2,72,1,12,5,1,FM
7,1,1,4,0.7515,0.6677,21,2,73,1,12,1,1,FM
7,1,0,1,0.3283,0.2708,21,2,74,1,12,10,0,FM
7,1,1,2,0.72,0.231,21,2,75,1,11,3,1,FM
7,0,0,3,0.9516,0.4387,21,2,76,1,11,8,1,FM
7,0,0,2,1.3969,0.3865,21,2,77,1,12,2,1,FM
7,0,0,3,0.6028,0.4592,21,2,78,1,12,3,1,FM
7,0,0,4,0.6047,0.3552,21,2,79,1,12,3,1,FM
7,1,1,4,0.8359,0.314,21,2,80,1,12,5,1,FM
