Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,difficulty,Task,Condition,Block,Accuracy
15,1,1,4,3.201,533,1276,memory,2,1,1
15,1,1,3,3.546,1294,14264,memory,2,1,1
15,2,2,4,3.998,882,134,memory,2,1,1
15,2,2,4,2.519,418,19802,memory,2,1,1
15,1,1,4,2.852,448,7379,memory,2,1,1
15,1,1,3,3.076,713,7001,memory,2,1,1
15,1,1,4,3.493,1073,5906,memory,2,1,1
15,2,2,4,2.859,495,14742,memory,2,1,1
15,1,1,2,3.738,430,11069,memory,2,1,1
15,1,1,1,3.925,361,1069,memory,2,1,1
15,2,1,3,4.949,1242,7764,memory,2,1,0
15,1,1,2,3.376,1604,7379,memory,2,1,1
15,2,2,3,2.885,1393,7764,memory,2,1,1
15,1,NaN,NaN,NaN,NaN,2475,memory,2,1,0
15,1,1,1,2.223,1226,15714,memory,2,1,1
15,2,2,2,4.269,929,3024,memory,2,1,1
15,1,1,4,1.8,477,20872,memory,2,1,1
15,2,1,1,2.462,585,18232,memory,2,1,0
15,2,2,3,3.349,1353,3312,memory,2,1,1
15,2,2,1,3.244,1016,12862,memory,2,1,1
15,2,2,3,1.811,406,875,memory,2,1,1
15,2,1,2,3.692,1239,16706,memory,2,1,0
15,2,2,3,4.224,1092,3913,memory,2,1,1
15,1,1,3,2.789,785,8156,memory,2,1,1
15,1,1,4,2.46,800,9784,memory,2,1,1
15,2,2,1,3.693,890,5556,memory,2,1,1
15,1,1,3,3.756,920,694,memory,2,1,1
15,1,2,3,3.68,908,1069,memory,2,1,0
15,2,1,2,3.705,1837,9368,memory,2,1,0
15,2,2,2,3.94,655,1276,memory,2,1,1
15,1,1,4,2.29,894,11508,memory,2,1,1
15,1,1,4,3.422,682,11508,memory,2,1,1
15,1,1,4,3.21,1774,18750,memory,2,1,1
15,1,1,3,4.386,1862,8554,memory,2,1,1
15,2,2,1,4.392,1812,246,memory,2,1,1
15,1,2,3,3.751,1467,12405,memory,2,1,0
15,2,2,4,3.499,419,378,memory,2,1,1
15,2,1,1,4.105,2958,19802,memory,2,1,0
15,2,1,2,3.398,1170,2745,memory,2,1,0
15,1,1,4,1.798,378,528,memory,2,1,1
15,2,1,2,3.669,913,8958,memory,2,1,0
15,1,1,2,2.481,837,11954,memory,2,1,1
15,1,1,3,1.813,624,5212,memory,2,1,1
15,2,2,2,3.534,578,5906,memory,2,1,1
15,1,1,4,4.158,435,378,memory,2,1,1
15,2,2,3,3.539,1408,10206,memory,2,1,1
15,2,2,3,3.538,374,21961,memory,2,1,1
15,2,1,2,2.892,465,4876,memory,2,1,0
15,1,1,4,2.549,376,18232,memory,2,1,1
15,2,1,2,4.432,948,3312,memory,2,1,0
15,2,2,4,2.477,665,21414,memory,2,1,1
15,2,1,2,4.4,884,15714,memory,2,1,0
15,1,1,4,3.451,807,2475,memory,2,1,1
15,1,NaN,NaN,NaN,NaN,9784,memory,2,2,0
15,1,1,4,1.409,469,3609,memory,2,2,1
15,1,1,4,2.22,361,6629,memory,2,2,1
15,1,1,4,2.662,411,6264,memory,2,2,1
15,1,1,4,2.645,465,13791,memory,2,2,1
15,1,NaN,NaN,NaN,NaN,5212,memory,2,2,0
15,2,2,4,3.256,571,11954,memory,2,2,1
15,2,1,2,4.68,1076,47,memory,2,2,0
15,1,1,3,3.416,1043,15225,memory,2,2,1
15,1,1,3,2.696,651,13324,memory,2,2,1
15,2,1,2,4.448,1057,1964,memory,2,2,0
15,1,1,2,3.609,404,10635,memory,2,2,1
15,2,2,3,4.027,736,7001,memory,2,2,1
15,1,1,4,1.727,1435,4547,memory,2,2,1
15,2,2,4,2.57,406,8958,memory,2,2,1
15,1,1,2,3.543,419,17210,memory,2,2,1
15,2,2,2,4.016,731,12862,memory,2,2,1
15,1,2,2,3.381,450,8554,memory,2,2,0
15,1,1,2,3.948,439,20334,memory,2,2,1
15,2,2,2,3.575,395,1494,memory,2,2,1
15,1,1,3,4.947,1255,15225,memory,2,2,1
15,1,2,2,2.834,382,19274,memory,2,2,0
15,2,2,3,3.347,767,694,memory,2,2,1
15,1,2,2,3.853,1185,3609,memory,2,2,0
15,2,2,2,2.96,1164,14264,memory,2,2,1
15,2,2,4,2.36,363,20334,memory,2,2,1
15,1,1,4,2.936,259,14742,memory,2,2,1
15,1,1,2,3.069,489,21961,memory,2,2,1
15,1,1,4,1.814,386,1724,memory,2,2,1
15,2,1,2,3.078,17,3024,memory,2,2,0
15,1,2,2,4.531,849,16207,memory,2,2,0
15,1,1,4,1.91,426,2215,memory,2,2,1
15,2,2,4,2.396,375,17718,memory,2,2,1
15,2,1,2,3.118,1722,875,memory,2,2,0
15,2,1,1,3.322,352,1964,memory,2,2,0
15,2,2,4,3.593,957,6264,memory,2,2,1
15,2,2,4,2.369,414,1494,memory,2,2,1
15,2,2,4,2.017,469,4226,memory,2,2,1
15,2,2,4,3.127,924,17210,memory,2,2,1
15,2,2,4,1.948,1454,246,memory,2,2,1
15,2,2,4,2.146,446,21414,memory,2,2,1
15,1,1,2,4.205,1042,6629,memory,2,2,1
15,2,NaN,NaN,NaN,NaN,2215,memory,2,2,0
15,1,1,4,2.12,381,47,memory,2,2,1
15,2,2,2,2.099,431,2745,memory,2,2,1
15,2,1,3,3.24,1188,528,memory,2,2,0
15,1,1,4,3.016,954,18750,memory,2,2,1
15,1,1,2,2.801,398,4226,memory,2,2,1
15,2,2,3,2.327,323,16706,memory,2,2,1
15,2,2,4,3.062,829,13324,memory,2,2,1
15,2,1,2,2.795,303,134,memory,2,2,0
15,1,1,4,1.734,538,16207,memory,2,2,1
15,1,2,2,2.735,291,11069,memory,2,2,0
15,2,2,3,1.787,1279,3913,memory,2,2,1
15,2,2,3,2.612,536,8156,memory,2,2,1
15,1,1,4,2.488,548,10206,memory,2,2,1
15,2,1,3,2.72,540,10635,memory,2,2,0
15,2,1,2,3.666,1415,4876,memory,2,2,0
15,1,2,3,2.201,510,1724,memory,2,2,0
15,1,1,3,3.383,827,12405,memory,2,2,1
15,2,NaN,NaN,NaN,NaN,11954,memory,2,3,0
15,1,1,4,2.116,481,3024,memory,2,3,1
15,1,1,1,3.409,782,9368,memory,2,3,1
15,1,2,1,3.681,1237,10206,memory,2,3,0
15,2,1,1,2.878,1507,7001,memory,2,3,0
15,2,1,2,3.134,411,134,memory,2,3,0
15,1,1,4,2.037,321,16706,memory,2,3,1
15,1,1,4,2.229,384,4226,memory,2,3,1
15,1,2,2,2.881,420,378,memory,2,3,0
15,1,1,3,3.049,1676,15225,memory,2,3,1
15,2,1,2,3.295,362,1276,memory,2,3,0
15,2,2,3,2.738,694,3609,memory,2,3,1
15,2,1,3,2.759,971,21414,memory,2,3,0
15,1,1,4,1.718,444,14742,memory,2,3,1
15,1,1,2,2.316,439,246,memory,2,3,1
15,2,1,2,3.672,1475,13324,memory,2,3,0
15,1,2,3,3.425,590,11069,memory,2,3,0
15,1,2,2,3.039,828,5906,memory,2,3,0
15,2,2,4,2.983,418,19802,memory,2,3,1
15,1,1,4,1.443,984,1724,memory,2,3,1
15,1,1,4,2.119,378,1069,memory,2,3,1
15,1,2,2,2.822,1171,4226,memory,2,3,0
15,1,1,2,2.964,400,13791,memory,2,3,1
15,2,1,2,3.129,1511,8156,memory,2,3,0
15,2,2,4,1.977,389,18232,memory,2,3,1
15,2,1,3,2.395,486,10635,memory,2,3,0
15,1,2,2,2.07,849,7379,memory,2,3,0
15,2,1,2,2.473,1021,4876,memory,2,3,0
15,2,2,3,2.357,314,12862,memory,2,3,1
15,2,1,3,3.766,554,694,memory,2,3,0
15,1,1,3,1.645,858,10206,memory,2,3,1
15,2,2,2,3.107,691,1494,memory,2,3,1
15,1,2,1,2.122,335,3913,memory,2,3,0
15,2,2,2,2.922,1613,5556,memory,2,3,1
15,2,2,2,3.021,416,17210,memory,2,3,1
15,1,1,4,2.771,423,14264,memory,2,3,1
15,2,1,1,3.214,515,3024,memory,2,3,0
15,2,2,4,2.535,388,19274,memory,2,3,1
15,1,1,4,2.107,408,9368,memory,2,3,1
15,2,2,3,2.762,463,1724,memory,2,3,1
15,2,2,3,2.701,329,8958,memory,2,3,1
15,2,2,4,1.829,418,5906,memory,2,3,1
15,1,1,2,3.668,1425,19274,memory,2,3,1
15,1,1,2,2.538,342,3609,memory,2,3,1
15,1,1,3,2.472,436,13324,memory,2,3,1
15,2,2,2,2.961,813,7764,memory,2,3,1
15,1,1,4,2.582,451,14264,memory,2,3,1
15,2,2,4,3.904,341,11069,memory,2,3,1
15,2,2,2,2.467,383,2745,memory,2,3,1
15,2,1,2,3.638,619,19802,memory,2,3,0
15,1,1,3,3.846,505,14742,memory,2,3,1
15,2,1,2,4.151,435,6629,memory,2,3,0
15,1,1,2,3.096,1908,8554,memory,2,3,1
15,1,2,2,3.632,597,694,memory,2,3,0
15,2,2,4,3.582,489,16207,memory,2,3,1
15,1,1,4,2.516,354,1276,memory,2,3,1
15,1,1,4,2.338,310,9784,memory,2,3,1
15,2,1,2,3.27,578,21961,memory,2,3,0
15,2,1,2,3.265,500,20872,memory,2,3,0
15,1,1,4,2.437,416,10635,memory,2,3,1
15,1,2,2,2.642,942,8958,memory,2,4,0
15,1,1,4,2.146,383,3312,memory,2,4,1
15,1,1,2,4.374,1179,8554,memory,2,4,1
15,1,1,4,2.011,375,875,memory,2,4,1
15,2,2,3,1.995,383,8156,memory,2,4,1
15,2,NaN,NaN,NaN,NaN,6629,memory,2,4,0
15,1,1,4,1.557,393,2475,memory,2,4,1
15,2,2,1,3.144,1180,18750,memory,2,4,1
15,1,1,4,1.419,407,7379,memory,2,4,1
15,1,1,4,2.245,410,6264,memory,2,4,1
15,2,2,3,2.597,361,12862,memory,2,4,1
15,2,2,4,2.26,433,15714,memory,2,4,1
15,2,2,4,3.064,564,13791,memory,2,4,1
15,2,2,4,2.933,385,21414,memory,2,4,1
15,1,2,2,3.357,961,4876,memory,2,4,0
15,1,2,2,2.499,371,528,memory,2,4,0
15,1,2,2,2.812,320,4547,memory,2,4,0
15,1,1,4,2.073,469,18750,memory,2,4,1
15,2,1,2,2.875,527,3312,memory,2,4,0
15,1,2,2,2.173,449,9784,memory,2,4,0
15,2,1,2,3.297,388,15714,memory,2,4,0
15,1,1,2,3.496,777,1494,memory,2,4,1
15,2,2,3,2.311,724,5556,memory,2,4,1
15,2,2,3,2.741,378,20334,memory,2,4,1
15,1,1,4,2.208,772,16706,memory,2,4,1
15,1,1,2,2.753,354,1964,memory,2,4,1
15,1,1,2,3.13,330,18232,memory,2,4,1
15,1,2,2,2.85,606,11508,memory,2,4,0
15,2,2,2,1.883,432,5212,memory,2,4,1
15,2,2,4,1.474,686,246,memory,2,4,1
15,1,1,4,2.045,424,528,memory,2,4,1
15,2,2,4,1.585,437,2215,memory,2,4,1
15,2,2,4,2.321,396,5212,memory,2,4,1
15,2,1,2,3.608,1469,875,memory,2,4,0
15,2,2,3,2.106,422,17718,memory,2,4,1
15,2,2,4,2.934,418,16207,memory,2,4,1
15,1,1,2,2.544,373,20334,memory,2,4,1
15,2,2,2,2.625,293,3913,memory,2,4,1
15,1,1,2,3.626,326,1069,memory,2,4,1
15,2,2,4,2.396,360,21961,memory,2,4,1
15,2,2,2,3.331,328,2475,memory,2,4,1
15,2,2,2,2.557,457,12405,memory,2,4,1
15,1,2,1,2.706,878,134,memory,2,4,0
15,1,2,2,2.513,949,7001,memory,2,4,0
15,1,2,2,2.693,1122,17210,memory,2,4,0
15,1,1,2,2.369,678,47,memory,2,4,1
15,2,1,2,3.554,701,11954,memory,2,4,0
15,2,1,2,3.482,447,47,memory,2,4,0
15,1,1,3,2.534,714,2745,memory,2,4,1
15,1,1,4,3.417,613,15225,memory,2,4,1
15,2,2,4,2.271,587,12405,memory,2,4,1
15,2,2,3,3.945,573,2215,memory,2,4,1
15,2,2,4,1.768,436,1964,memory,2,4,1
15,1,2,2,3.3,704,11508,memory,2,4,0
15,2,2,4,3.029,433,20872,memory,2,4,1
15,1,1,3,2.968,452,17718,memory,2,4,1
15,2,2,4,1.885,472,378,memory,2,4,1
15,2,2,4,2.421,400,4547,memory,2,4,1
15,1,2,2,2.45,774,6264,memory,2,4,0
15,1,1,2,3.805,961,7764,memory,2,4,1
16,1,1,2,4.673,1230,515,memory,2,1,1
16,1,2,3,2.415,907,751,memory,2,1,0
16,2,NaN,NaN,NaN,NaN,1779,memory,2,1,0
16,2,2,1,3.307,967,7033,memory,2,1,1
16,2,1,2,2.639,1043,879,memory,2,1,0
16,2,2,2,4.374,994,12599,memory,2,1,1
16,1,1,4,3.49,462,5757,memory,2,1,1
16,2,2,2,3.795,1175,11964,memory,2,1,1
16,2,1,4,3.813,1817,8958,memory,2,1,0
16,2,1,2,3.767,484,4119,memory,2,1,0
16,1,2,3,3.1,736,8114,memory,2,1,0
16,2,2,4,3.199,355,8392,memory,2,1,1
16,2,2,2,4.857,965,1014,memory,2,1,1
16,2,2,3,2.901,305,6005,memory,2,1,1
16,2,1,2,2.213,1096,3686,memory,2,1,0
16,1,2,4,3.263,1372,4342,memory,2,1,0
16,2,2,4,3.215,1091,1949,memory,2,1,1
16,1,1,4,2.244,400,5270,memory,2,1,1
16,1,1,4,2.872,372,79,memory,2,1,1
16,2,2,4,3.708,376,9829,memory,2,1,1
16,2,1,2,4,1749,5032,memory,2,1,0
16,1,1,4,2.48,332,6771,memory,2,1,1
16,2,1,2,3.872,1819,3475,memory,2,1,0
16,2,1,3,4.53,831,8114,memory,2,1,0
16,1,1,4,2.912,668,7839,memory,2,1,1
16,2,1,3,3.287,1515,2675,memory,2,1,0
16,1,2,2,3.724,1088,11032,memory,2,1,0
16,1,2,4,3.023,915,1949,memory,2,1,0
16,1,2,2,2.604,1536,2869,memory,2,1,0
16,2,1,4,3,396,7298,memory,2,1,0
16,1,1,1,4.497,836,11650,memory,2,1,1
16,2,1,4,2.76,836,222,memory,2,1,0
16,1,2,2,4.441,1118,4798,memory,2,1,0
16,1,1,4,1.285,313,6771,memory,2,1,1
16,1,1,4,3.816,412,629,memory,2,1,1
16,1,1,3,3.247,1227,2869,memory,2,1,1
16,1,1,2,4.671,1171,11964,memory,2,1,1
16,2,1,2,3.589,706,4798,memory,2,1,0
16,1,1,1,2.479,1395,5757,memory,2,1,1
16,1,2,3,2.985,1524,3900,memory,2,1,0
16,1,1,4,3.749,777,1779,memory,2,1,1
16,2,2,3,4.542,817,28,memory,2,1,1
16,2,2,2,3.999,907,7567,memory,2,1,1
16,2,1,2,3.393,1077,5512,memory,2,1,0
16,2,1,4,3.473,862,7033,memory,2,1,0
16,1,1,4,2.363,456,12921,memory,2,1,1
16,2,2,4,2.604,777,10425,memory,2,1,1
16,2,1,2,4.815,1275,1456,memory,2,1,0
16,1,1,1,2.798,882,28,memory,2,1,1
16,1,1,4,3.518,1498,10125,memory,2,1,1
16,1,2,1,2.292,401,12599,memory,2,1,0
16,1,1,4,4.732,880,2487,memory,2,1,1
16,1,2,1,3.372,640,10425,memory,2,1,0
16,1,1,2,0.564,1329,12280,memory,2,1,1
16,2,2,2,3.682,966,222,memory,2,1,1
16,1,1,4,2.479,667,12280,memory,2,1,1
16,2,1,1,1.975,1019,6512,memory,2,1,0
16,1,2,4,3.37,823,2302,memory,2,1,0
16,2,1,1,2.27,891,1014,memory,2,1,0
16,2,2,4,2.307,502,11340,memory,2,1,1
16,2,1,2,2.37,671,2487,memory,2,2,0
16,2,2,4,2.499,1103,4119,memory,2,2,1
16,2,2,3,4.658,846,1156,memory,2,2,1
16,1,1,2,1.948,1136,3269,memory,2,2,1
16,2,1,3,3.727,267,2123,memory,2,2,0
16,2,2,4,2.911,402,1456,memory,2,2,1
16,2,2,4,3.22,776,3067,memory,2,2,1
16,1,1,2,3.213,786,3269,memory,2,2,1
16,1,1,4,2.288,636,4568,memory,2,2,1
16,1,1,2,2.783,811,9536,memory,2,2,1
16,2,2,1,3.424,693,3686,memory,2,2,1
16,1,1,4,2.86,488,2302,memory,2,2,1
16,2,1,1,4.792,1084,3900,memory,2,2,0
16,1,2,3,2.47,1426,7567,memory,2,2,0
16,2,1,4,3.365,881,3067,memory,2,2,0
16,1,1,3,2.538,991,8673,memory,2,2,1
16,2,2,3,3.444,1025,12921,memory,2,2,1
16,1,1,4,1.984,637,10727,memory,2,2,1
16,1,1,2,2.911,1251,311,memory,2,2,1
16,2,2,2,2.868,729,144,memory,2,2,1
16,2,2,1,2.943,1139,1303,memory,2,2,1
16,2,1,2,1.347,455,629,memory,2,2,0
16,1,1,3,2.898,854,5270,memory,2,2,1
16,2,2,3,3.112,709,9245,memory,2,2,1
16,1,1,4,2.501,537,6257,memory,2,2,1
16,2,1,4,2.049,733,3475,memory,2,2,0
16,1,1,3,4.432,900,1156,memory,2,2,1
16,2,1,1,1.897,878,144,memory,2,2,0
16,2,2,4,3.336,941,409,memory,2,2,1
16,2,1,2,3.948,527,7839,memory,2,2,0
16,1,1,0,2.557,0,6512,memory,2,2,1
16,2,1,3,4.78,729,11650,memory,2,2,0
16,2,1,1,2.872,973,9536,memory,2,2,0
16,1,1,2,2.949,409,11340,memory,2,2,1
16,1,2,1,1.79,937,2675,memory,2,2,0
16,2,2,4,1.801,629,5032,memory,2,2,1
16,1,2,4,2.407,595,6005,memory,2,2,0
16,2,1,4,1.403,575,9829,memory,2,2,0
16,2,1,2,3.228,1136,11032,memory,2,2,0
16,1,1,3,3.061,841,515,memory,2,2,1
16,1,1,4,2.467,719,8958,memory,2,2,1
16,2,1,2,2.891,752,1615,memory,2,2,0
16,1,1,4,2.463,883,8673,memory,2,2,1
16,1,1,4,2.642,486,2123,memory,2,2,1
16,1,1,4,4.218,438,5512,memory,2,2,1
16,1,1,4,1.829,401,10727,memory,2,2,1
16,1,1,2,2.476,504,7298,memory,2,2,1
16,2,2,3,2.939,543,751,memory,2,2,1
16,1,1,4,2.273,533,879,memory,2,2,1
16,1,1,2,3.286,418,6257,memory,2,2,1
16,1,2,1,2.304,404,409,memory,2,2,0
16,1,1,4,2.085,697,9245,memory,2,2,1
16,1,1,4,1.704,436,4568,memory,2,2,1
16,2,2,4,2.442,886,1303,memory,2,2,1
16,1,1,2,2.364,545,311,memory,2,2,1
16,2,2,4,3.186,2982,8392,memory,2,2,1
16,1,2,1,2.699,728,79,memory,2,2,0
16,2,2,3,3.036,1184,1615,memory,2,2,1
16,2,1,1,3.351,652,10125,memory,2,2,0
16,2,2,4,2.756,960,4342,memory,2,2,1
16,2,NaN,NaN,NaN,NaN,5032,memory,2,3,0
16,2,1,1,2.48,397,2123,memory,2,3,0
16,2,2,4,2.752,612,2675,memory,2,3,1
16,1,2,2,2.853,1057,9536,memory,2,3,0
16,1,1,3,3.141,434,3067,memory,2,3,1
16,1,1,4,2.871,707,8673,memory,2,3,1
16,2,2,4,2.773,458,11964,memory,2,3,1
16,2,1,2,2.67,1363,1615,memory,2,3,0
16,2,2,4,2.215,810,8392,memory,2,3,1
16,1,2,4,2.402,463,2302,memory,2,3,0
16,2,2,4,2.228,696,1779,memory,2,3,1
16,1,2,4,3.255,811,6257,memory,2,3,0
16,1,1,3,1.554,934,2302,memory,2,3,1
16,1,1,4,2.653,529,5270,memory,2,3,1
16,2,1,1,3.054,1138,144,memory,2,3,0
16,1,1,4,3.866,566,12599,memory,2,3,1
16,2,1,2,3.588,1128,11964,memory,2,3,0
16,1,1,4,3.021,754,4568,memory,2,3,1
16,1,1,4,2.71,403,8958,memory,2,3,1
16,1,2,2,0.802,975,409,memory,2,3,0
16,1,1,3,2.662,523,4342,memory,2,3,1
16,2,1,3,3.039,1675,515,memory,2,3,0
16,2,2,4,2.408,372,3475,memory,2,3,1
16,2,2,3,3.636,848,8673,memory,2,3,1
16,2,2,2,3.612,1128,7033,memory,2,3,1
16,1,1,4,1.678,1618,629,memory,2,3,1
16,1,1,3,3.832,1156,3067,memory,2,3,1
16,1,1,4,2.27,802,3686,memory,2,3,1
16,2,1,2,2.352,590,10425,memory,2,3,0
16,1,1,1,3.287,835,11032,memory,2,3,1
16,1,1,3,3.198,1446,5757,memory,2,3,1
16,2,2,4,3.185,870,12921,memory,2,3,1
16,1,1,4,1.927,628,6512,memory,2,3,1
16,1,1,2,2.022,986,8392,memory,2,3,1
16,1,1,4,3.236,632,879,memory,2,3,1
16,1,2,2,3.283,1500,28,memory,2,3,0
16,2,1,2,3.459,911,409,memory,2,3,0
16,2,2,2,2.289,662,1615,memory,2,3,1
16,1,1,4,3.568,412,7298,memory,2,3,1
16,2,1,1,0.483,1023,1456,memory,2,3,0
16,1,1,2,2.697,765,5512,memory,2,3,1
16,2,1,3,1.916,1400,1949,memory,2,3,0
16,1,1,3,2.584,676,7298,memory,2,3,1
16,2,2,4,2.162,326,4119,memory,2,3,1
16,1,2,2,2.826,1150,751,memory,2,3,0
16,1,2,3,4.176,860,7567,memory,2,3,0
16,2,1,2,3.007,1140,2675,memory,2,3,0
16,2,2,4,2.982,482,2869,memory,2,3,1
16,2,2,4,2.16,540,6771,memory,2,3,1
16,2,1,2,3.437,1313,9536,memory,2,3,0
16,1,1,2,3.82,1161,6771,memory,2,3,1
16,2,1,1,3.048,637,5270,memory,2,3,0
16,2,2,3,2.488,1021,3686,memory,2,3,1
16,1,1,4,2.137,349,12599,memory,2,3,1
16,1,1,4,2.781,458,12280,memory,2,3,1
16,2,1,1,4.597,722,6512,memory,2,3,0
16,2,2,4,2.457,870,10125,memory,2,3,1
16,2,2,3,3.422,570,2869,memory,2,3,1
16,1,2,3,3.463,954,6257,memory,2,3,0
16,2,1,1,1.905,1967,79,memory,2,3,0
16,2,1,2,1.957,1242,11340,memory,2,4,0
16,2,2,4,2.142,970,10727,memory,2,4,1
16,2,2,4,1.167,366,8958,memory,2,4,1
16,2,2,4,1.509,402,9245,memory,2,4,1
16,2,1,2,1.424,1252,4568,memory,2,4,0
16,2,2,2,2.813,1225,1303,memory,2,4,1
16,2,1,4,2.917,1009,2123,memory,2,4,0
16,2,2,4,1.907,415,11340,memory,2,4,1
16,2,2,4,2.593,351,10425,memory,2,4,1
16,1,1,4,3.659,1351,222,memory,2,4,1
16,2,2,3,2.497,1045,11032,memory,2,4,1
16,1,2,2,3.148,593,4342,memory,2,4,0
16,1,1,3,3.168,621,1949,memory,2,4,1
16,2,2,3,2.636,297,3269,memory,2,4,1
16,2,2,4,2.239,723,9829,memory,2,4,1
16,1,1,4,2.145,749,8114,memory,2,4,1
16,2,2,4,2.563,335,6005,memory,2,4,1
16,1,2,2,0.959,268,11650,memory,2,4,0
16,2,2,4,2.028,393,7567,memory,2,4,1
16,1,1,4,1.939,375,5512,memory,2,4,1
16,1,1,4,2.316,440,5757,memory,2,4,1
16,1,1,4,2.877,378,2487,memory,2,4,1
16,1,2,4,2.474,358,10727,memory,2,4,0
16,2,2,4,2.754,375,8114,memory,2,4,1
16,2,1,4,2.251,975,7839,memory,2,4,0
16,1,1,3,3.082,1087,7839,memory,2,4,1
16,2,2,4,1.306,342,9829,memory,2,4,1
16,2,1,2,2.376,349,311,memory,2,4,0
16,2,1,2,1.738,294,79,memory,2,4,0
16,1,1,4,1.412,345,5032,memory,2,4,1
16,1,1,4,2.378,439,9245,memory,2,4,1
16,1,2,3,2.455,259,515,memory,2,4,0
16,1,1,4,2.453,305,144,memory,2,4,1
16,2,2,2,2.153,1253,1014,memory,2,4,1
16,2,1,1,3.778,342,3900,memory,2,4,0
16,2,2,3,1.895,860,11650,memory,2,4,1
16,1,2,1,1.968,357,1156,memory,2,4,0
16,1,2,2,2.966,282,1156,memory,2,4,0
16,2,2,4,2.001,333,3900,memory,2,4,1
16,1,2,4,1.728,359,12280,memory,2,4,0
16,1,1,4,2.385,381,1779,memory,2,4,1
16,1,2,4,2.228,368,12921,memory,2,4,0
16,2,2,4,2.896,412,629,memory,2,4,1
16,2,1,3,4.466,662,1014,memory,2,4,0
16,1,1,4,2.945,373,4798,memory,2,4,1
16,2,2,1,3.645,697,879,memory,2,4,1
16,2,1,1,2.446,571,222,memory,2,4,0
16,2,1,4,1.878,386,1303,memory,2,4,0
16,2,1,4,2.31,370,3475,memory,2,4,0
16,1,1,4,1.972,369,10125,memory,2,4,1
16,1,2,2,3.997,1241,4798,memory,2,4,0
16,1,2,4,1.981,361,4119,memory,2,4,0
16,1,1,4,3.912,316,3269,memory,2,4,1
16,1,1,4,3.896,356,28,memory,2,4,1
16,2,2,4,2.696,836,7033,memory,2,4,1
16,1,2,2,3.292,936,311,memory,2,4,0
16,1,1,3,2.702,234,6005,memory,2,4,1
16,1,1,2,2.586,406,2487,memory,2,4,1
16,1,1,4,2.452,353,751,memory,2,4,1
16,1,2,3,1.836,456,1456,memory,2,4,0
16,1,NaN,NaN,NaN,NaN,2925,memory,1,1,0
16,2,1,3,1.983,1435,20337,memory,1,1,0
16,1,1,2,4.05,1094,158,memory,1,1,1
16,2,1,1,3.745,501,1034,memory,1,1,0
16,2,NaN,NaN,NaN,NaN,14126,memory,1,1,0
16,1,1,3,3.032,1715,19742,memory,1,1,1
16,2,1,1,3.063,1546,10585,memory,1,1,0
16,2,2,4,4.236,793,821,memory,1,1,1
16,2,2,1,4.957,1209,8273,memory,1,1,1
16,2,1,2,2.774,930,624,memory,1,1,0
16,2,2,4,2.658,510,16297,memory,1,1,1
16,2,2,2,3.862,906,14659,memory,1,1,1
16,2,1,3,2.814,1113,14126,memory,1,1,0
16,2,2,4,3.772,488,25952,memory,1,1,1
16,1,2,3,4.263,923,13080,memory,1,1,0
16,1,2,3,3.295,1028,11562,memory,1,1,0
16,1,1,3,3.003,751,290,memory,1,1,1
16,2,2,4,3.226,649,1766,memory,1,1,1
16,1,1,2,3.391,555,1263,memory,1,1,1
16,1,2,4,2.578,790,11070,memory,1,1,0
16,1,2,4,1.455,604,5374,memory,1,1,0
16,2,2,4,2.469,456,14659,memory,1,1,1
16,1,1,4,2.124,392,19153,memory,1,1,1
16,2,1,1,4.621,985,7403,memory,1,1,0
16,1,1,2,1.655,1091,624,memory,1,1,1
16,1,1,2,2.387,1685,8720,memory,1,1,1
16,2,1,3,3.802,1958,6980,memory,1,1,0
16,1,1,4,3.837,337,2321,memory,1,1,1
16,2,1,2,3.556,985,22158,memory,1,1,0
16,2,1,2,1.489,1045,15745,memory,1,1,0
16,2,2,2,4.054,642,10585,memory,1,1,1
16,1,2,3,3.348,744,4994,memory,1,1,0
16,2,1,2,3.9,1176,8273,memory,1,1,0
16,1,1,4,2.469,568,6159,memory,1,1,1
16,1,1,3,4.207,1843,25305,memory,1,1,1
16,2,2,3,2.894,1235,5762,memory,1,1,1
16,1,2,2,2.574,890,15745,memory,1,1,0
16,2,1,2,2.72,628,7834,memory,1,1,0
16,2,1,4,2.862,410,4625,memory,1,1,0
16,1,2,1,4.234,878,12567,memory,1,1,0
16,1,1,3,4.201,869,25305,memory,1,1,1
16,2,2,3,3.134,1658,1766,memory,1,1,1
16,1,1,4,2.946,1870,20938,memory,1,1,1
16,2,2,2,3.396,1152,4264,memory,1,1,1
16,1,1,2,3.182,1105,4625,memory,1,1,1
16,2,1,1,2.306,935,4264,memory,1,1,0
16,1,1,2,2.001,1029,2925,memory,1,1,1
16,1,1,3,2.29,974,24665,memory,1,1,1
16,1,1,2,4.172,993,16856,memory,1,1,1
16,2,1,2,4.409,773,22776,memory,1,1,0
16,2,1,2,3.004,384,7834,memory,1,1,0
16,2,2,4,1.737,810,8720,memory,1,1,1
16,1,1,3,2.823,1018,12061,memory,1,1,1
16,1,2,2,3.196,1184,13600,memory,1,1,0
16,1,2,3,4.479,1036,447,memory,1,1,0
16,1,2,1,2.482,398,7403,memory,1,1,0
16,1,1,3,2.174,498,20337,memory,1,1,1
16,2,2,4,2.476,1064,17421,memory,1,1,1
16,1,1,4,2.892,864,20938,memory,1,1,1
