Subj_idx,Stimulus,Response,Confidence,RT_dec,Load,Condition,Accuracy,Task,Block
11,45,45,2,1.75923458299803,NaN,1,1,percept,2
11,45,-45,1,1.78030547500384,NaN,1,0,percept,2
11,45,-45,1,0.849712520001049,NaN,0.5,0,percept,2
11,45,45,1,0.66848766500334,NaN,0.5,1,percept,2
11,45,-45,1,0.513855996003258,NaN,0.5,0,percept,2
11,45,-45,1,0.994031825997808,NaN,1,0,percept,2
11,45,-45,1,0.864599918000749,NaN,0.5,0,percept,2
11,-45,-45,1,0.564069118001498,NaN,0.5,1,percept,2
11,45,45,1,0.483954870003799,NaN,1,1,percept,2
11,-45,-45,1,0.536335845004942,NaN,0.5,1,percept,2
11,45,45,1,0.570402589000878,NaN,0.5,1,percept,2
11,45,-45,1,0.483150115003809,NaN,0.5,0,percept,2
11,-45,-45,1,0.442444688997057,NaN,0.5,1,percept,2
11,45,-45,1,0.452529290996608,NaN,0.5,0,percept,2
11,45,-45,1,0.679188326001167,NaN,1,0,percept,2
11,45,-45,1,0.695415670001239,NaN,0.5,0,percept,2
11,45,-45,1,0.507755346996419,NaN,1,0,percept,2
11,-45,-45,1,0.533318642999802,NaN,1,1,percept,2
11,45,-45,1,0.669269438003539,NaN,1,0,percept,2
11,45,-45,1,0.532601804996375,NaN,1,0,percept,2
11,-45,-45,1,0.60902862099465,NaN,0.5,1,percept,2
11,45,-45,1,0.526891083994997,NaN,1,0,percept,2
11,45,-45,1,0.815788756000984,NaN,1,0,percept,2
11,45,-45,1,0.869860545004485,NaN,0.5,0,percept,2
11,-45,-45,1,0.773023869005556,NaN,1,1,percept,2
11,-45,-45,1,0.867393915003049,NaN,1,1,percept,2
11,-45,-45,1,1.02641563100042,NaN,1,1,percept,2
11,-45,-45,1,0.733892018004553,NaN,0.5,1,percept,2
11,45,-45,1,0.982663744005549,NaN,1,0,percept,2
11,45,-45,1,0.499193067997112,NaN,1,0,percept,2
11,45,-45,1,0.795615839000675,NaN,0.5,0,percept,2
11,-45,-45,1,0.430101397003455,NaN,1,1,percept,2
11,45,-45,1,0.425549289000628,NaN,1,0,percept,2
11,-45,-45,1,0.688748505999683,NaN,1,1,percept,2
11,45,45,1,0.983063446998131,NaN,1,1,percept,2
11,45,45,1,0.537823111000762,NaN,1,1,percept,2
11,45,45,1,0.732030425999255,NaN,1,1,percept,2
11,45,45,1,0.576019870000891,NaN,1,1,percept,2
11,-45,45,1,0.930366845997924,NaN,0.5,0,percept,2
11,45,45,1,1.2412741970038,NaN,1,1,percept,2
11,45,-45,1,0.829273007002485,NaN,0.5,0,percept,2
11,45,45,1,0.546214599002269,NaN,1,1,percept,2
11,-45,45,1,0.899765001006017,NaN,0.5,0,percept,2
12,45,45,2,1.25692850600171,NaN,0.5,1,percept,1
12,45,45,2,1.11565332299506,NaN,1,1,percept,1
12,45,45,3,1.99257372500142,NaN,1,1,percept,1
12,45,-45,2,1.26243975901161,NaN,0.5,0,percept,1
12,-45,-45,2,2.30602816000464,NaN,1,1,percept,1
12,45,45,3,0.931878707997384,NaN,0.5,1,percept,1
12,-45,-45,2,0.872794380004052,NaN,0.5,1,percept,1
12,45,45,3,0.739265633994364,NaN,1,1,percept,1
12,45,45,4,0.822473460997571,NaN,0.5,1,percept,1
12,-45,45,3,1.0457918280008,NaN,0.5,0,percept,1
12,-45,45,2,0.988991462014383,NaN,1,0,percept,1
12,-45,-45,4,1.23284136000439,NaN,0.5,1,percept,1
12,45,45,4,0.885679089013138,NaN,0.5,1,percept,1
12,-45,45,4,0.758005531999515,NaN,1,0,percept,1
12,45,45,4,0.871013056006632,NaN,1,1,percept,1
12,45,45,4,0.954096108005615,NaN,0.5,1,percept,1
12,-45,-45,4,0.832526930011227,NaN,1,1,percept,1
12,-45,-45,4,0.944266737002181,NaN,1,1,percept,1
12,-45,-45,4,0.886373030007235,NaN,0.5,1,percept,1
12,45,-45,3,1.42276846899767,NaN,1,0,percept,1
12,-45,-45,3,0.743252936008503,NaN,1,1,percept,1
12,45,-45,2,0.9238973850006,NaN,0.5,0,percept,1
12,-45,-45,3,0.854055603005691,NaN,0.5,1,percept,1
12,45,45,4,0.989798547001556,NaN,0.5,1,percept,1
12,45,-45,3,0.739035278005758,NaN,1,0,percept,1
12,-45,-45,3,0.659841011001845,NaN,1,1,percept,1
12,45,-45,2,1.40712207100296,NaN,0.5,0,percept,1
12,45,45,2,0.992618307005614,NaN,1,1,percept,1
12,-45,-45,2,0.766254579008091,NaN,1,1,percept,1
12,-45,-45,4,1.07417040099972,NaN,0.5,1,percept,1
12,-45,-45,4,0.854909161003889,NaN,0.5,1,percept,1
12,45,-45,4,0.747257130016806,NaN,1,0,percept,1
12,-45,-45,4,0.656476119009312,NaN,1,1,percept,1
12,45,-45,4,0.626281747012399,NaN,1,0,percept,1
12,45,45,2,1.2333106520091,NaN,0.5,1,percept,1
12,45,-45,2,0.7739275740023,NaN,0.5,0,percept,1
12,45,-45,2,0.713509353008703,NaN,1,0,percept,1
12,45,-45,2,1.18414641699928,NaN,0.5,0,percept,1
12,-45,-45,1,0.773221348004881,NaN,1,1,percept,1
12,45,-45,1,1.14238120400114,NaN,0.5,0,percept,1
12,45,-45,2,0.907003259009798,NaN,0.5,0,percept,1
12,-45,-45,2,0.683590308006387,NaN,0.5,1,percept,1
12,45,45,2,1.25777520600241,NaN,0.5,1,percept,1
12,-45,-45,2,0.694237536008586,NaN,0.5,1,percept,1
12,-45,-45,2,0.692268920014612,NaN,1,1,percept,1
12,45,45,3,0.989890794997336,NaN,1,1,percept,1
12,45,45,2,2.27482036000583,NaN,1,1,percept,1
12,45,-45,1,1.37855791300535,NaN,0.5,0,percept,1
12,45,45,2,1.02278409601422,NaN,0.5,1,percept,1
12,-45,-45,2,0.725857444005669,NaN,0.5,1,percept,1
12,45,-45,3,0.687125080992701,NaN,0.5,0,percept,1
12,-45,-45,3,0.730420815991238,NaN,1,1,percept,1
12,-45,-45,3,0.732879165996565,NaN,0.5,1,percept,1
12,45,-45,2,1.23342448500625,NaN,0.5,0,percept,1
12,-45,-45,2,0.828140661003999,NaN,0.5,1,percept,1
12,45,-45,2,0.76234423200367,NaN,0.5,0,percept,1
12,-45,-45,3,0.85224247800943,NaN,0.5,1,percept,1
12,-45,-45,3,0.626914225998917,NaN,1,1,percept,1
12,-45,-45,3,0.685571229012567,NaN,0.5,1,percept,1
12,-45,-45,3,0.567146359011531,NaN,1,1,percept,1
12,-45,-45,3,0.588128463015892,NaN,0.5,1,percept,1
12,45,-45,3,0.599933413002873,NaN,1,0,percept,1
12,45,-45,2,0.896578359010164,NaN,0.5,0,percept,1
12,-45,-45,2,0.633187782004825,NaN,0.5,1,percept,1
12,-45,-45,2,0.61214000399923,NaN,1,1,percept,1
12,-45,-45,4,0.573777132012765,NaN,1,1,percept,1
12,45,-45,2,0.877686912004719,NaN,0.5,0,percept,1
12,-45,-45,3,0.751784339008736,NaN,0.5,1,percept,1
12,45,45,3,0.994254713994451,NaN,1,1,percept,1
12,45,45,4,0.822317507001571,NaN,1,1,percept,1
12,45,45,2,1.03186621301575,NaN,0.5,1,percept,1
12,-45,-45,3,0.844127970005502,NaN,1,1,percept,1
12,-45,45,2,2.1978881440009,NaN,1,0,percept,1
12,45,45,3,0.715315049004857,NaN,0.5,1,percept,1
12,-45,-45,3,0.708393849010463,NaN,1,1,percept,1
12,-45,-45,2,0.664474468008848,NaN,0.5,1,percept,1
12,-45,-45,3,0.677806543011684,NaN,0.5,1,percept,1
12,45,45,4,0.740733387006912,NaN,1,1,percept,1
12,-45,-45,4,0.820443884003907,NaN,1,1,percept,1
12,45,45,3,0.523025462010992,NaN,1,1,percept,1
12,45,-45,2,0.840383018003195,NaN,1,0,percept,1
12,45,45,3,0.873684887003037,NaN,0.5,1,percept,1
12,45,45,3,0.659764929005178,NaN,1,1,percept,1
12,-45,-45,2,0.684690778012737,NaN,1,1,percept,1
12,-45,45,3,0.796378819999518,NaN,1,0,percept,1
12,-45,-45,2,0.835979801995563,NaN,1,1,percept,1
12,45,45,3,0.866402098006802,NaN,1,1,percept,1
12,45,45,3,0.717822378006531,NaN,0.5,1,percept,1
12,-45,-45,2,1.01269133501046,NaN,1,1,percept,1
12,-45,45,2,0.524851844005752,NaN,1,0,percept,1
12,-45,-45,2,0.697010980002233,NaN,0.5,1,percept,1
12,-45,-45,2,0.810169999007485,NaN,0.5,1,percept,1
12,-45,-45,3,0.703123813000275,NaN,1,1,percept,1
12,-45,-45,2,0.824925286011421,NaN,0.5,1,percept,1
12,-45,-45,2,0.80961349500285,NaN,1,1,percept,1
12,-45,-45,2,0.63301730400417,NaN,1,1,percept,1
12,45,45,3,0.846877411997411,NaN,0.5,1,percept,1
12,45,45,2,1.19125748600345,NaN,1,1,percept,1
12,45,-45,2,0.806136309998692,NaN,0.5,0,percept,1
12,-45,-45,2,1.0093414580042,NaN,0.5,1,percept,1
12,-45,-45,1,1.69715225700929,NaN,0.5,1,percept,1
12,-45,-45,2,0.813755820010556,NaN,1,1,percept,1
12,45,45,3,0.932731612003408,NaN,1,1,percept,1
12,45,45,3,0.932456358001218,NaN,0.5,1,percept,1
12,-45,-45,2,0.741781356002321,NaN,1,1,percept,1
12,-45,45,2,1.13754924600653,NaN,1,0,percept,1
12,-45,-45,3,0.781171572001767,NaN,0.5,1,percept,1
12,-45,45,1,2.06280770900776,NaN,1,0,percept,1
12,-45,-45,1,0.881293035999988,NaN,1,1,percept,1
12,-45,-45,1,0.920289196015801,NaN,0.5,1,percept,1
12,45,45,2,0.760213321002084,NaN,1,1,percept,1
12,45,-45,2,0.920591062007588,NaN,0.5,0,percept,1
12,-45,-45,2,0.785565401005442,NaN,0.5,1,percept,1
12,45,-45,2,1.22969674300111,NaN,1,0,percept,1
12,-45,-45,3,1.02716016200429,NaN,0.5,1,percept,1
12,-45,-45,3,0.728280088005704,NaN,1,1,percept,1
12,45,45,2,1.05192866000289,NaN,0.5,1,percept,1
12,45,45,1,1.26421712500451,NaN,1,1,percept,1
12,45,45,1,2.43312374199741,NaN,1,1,percept,1
12,45,45,2,0.902510091007571,NaN,1,1,percept,1
12,-45,45,1,1.1564553299977,NaN,0.5,0,percept,1
12,-45,-45,1,0.831778450999991,NaN,0.5,1,percept,1
12,-45,45,1,0.974318314008997,NaN,1,0,percept,1
12,-45,-45,2,0.918055751011707,NaN,0.5,1,percept,1
12,45,45,3,0.978921470014029,NaN,1,1,percept,1
12,45,45,1,1.29538381400926,NaN,1,1,percept,1
12,45,45,3,0.737603589004721,NaN,0.5,1,percept,1
12,-45,-45,1,0.730446064000716,NaN,1,1,percept,1
12,45,45,1,1.19847118300095,NaN,0.5,1,percept,1
12,-45,-45,2,1.88214350801718,NaN,1,1,percept,1
12,45,45,2,0.736334136992809,NaN,0.5,1,percept,1
12,45,45,1,0.858832407000591,NaN,0.5,1,percept,1
12,45,45,2,0.657772757011116,NaN,0.5,1,percept,1
12,45,45,2,0.84152187401196,NaN,0.5,1,percept,1
12,-45,45,1,0.719394720013952,NaN,0.5,0,percept,1
12,-45,45,1,0.661536389990943,NaN,0.5,0,percept,1
12,-45,45,1,0.596206325004459,NaN,0.5,0,percept,1
12,45,-45,1,0.74606457700429,NaN,0.5,0,percept,1
12,45,45,1,1.05251374799991,NaN,1,1,percept,1
12,45,45,2,1.08595568001329,NaN,0.5,1,percept,1
12,-45,-45,1,1.00598534999881,NaN,0.5,1,percept,1
12,45,45,1,0.74905506799405,NaN,1,1,percept,1
12,45,45,2,1.84854142001132,NaN,0.5,1,percept,1
12,45,45,1,1.22566228000505,NaN,0.5,1,percept,1
12,45,45,3,1.19813076799619,NaN,1,1,percept,1
12,-45,45,1,1.00072572099452,NaN,1,0,percept,1
12,-45,45,1,1.52166928601218,NaN,0.5,0,percept,1
12,-45,45,1,2.04906270300853,NaN,1,0,percept,1
12,-45,45,1,0.914296410002862,NaN,1,0,percept,1
12,45,45,2,0.85797954100417,NaN,1,1,percept,1
12,-45,45,1,0.932848050011671,NaN,1,0,percept,1
12,45,-45,1,0.725198450003518,NaN,0.5,0,percept,1
12,-45,-45,1,1.58073742401029,NaN,0.5,1,percept,1
12,-45,-45,1,1.62345612100034,NaN,0.5,1,percept,1
12,45,45,2,1.79367038499913,NaN,1,1,percept,1
12,-45,45,1,1.40961636700376,NaN,0.5,0,percept,1
12,45,45,3,1.09435934899375,NaN,0.5,1,percept,1
12,45,45,1,1.02255589500419,NaN,0.5,1,percept,1
12,-45,45,1,0.862538471003063,NaN,1,0,percept,1
12,-45,45,3,0.838277268005186,NaN,1,0,percept,1
12,1,1,1,6.61636069499946,3,1,1,wm,1
12,0,1,1,2.13538856500236,3,0.5,0,wm,1
12,0,0,1,1.79777262300195,3,1,1,wm,1
12,1,0,3,3.36429925099947,3,1,0,wm,1
12,1,0,2,1.55208837801183,3,0.5,0,wm,1
12,0,1,3,3.11169071801123,3,1,0,wm,1
12,0,0,2,3.56092416800675,3,1,1,wm,1
12,1,1,2,1.96211072600272,3,1,1,wm,1
12,1,0,3,2.2087767960038,3,0.5,0,wm,1
12,1,0,2,3.45387160700921,3,0.5,0,wm,1
12,0,1,3,2.16345900700253,3,1,0,wm,1
12,1,0,2,3.12040309701115,3,1,0,wm,1
12,1,1,2,3.47208696800226,3,1,1,wm,1
12,0,0,1,3.57433915200818,3,0.5,1,wm,1
12,0,1,2,1.9515381220117,3,1,0,wm,1
12,0,1,1,6.37051885999972,3,0.5,0,wm,1
12,0,1,2,6.25237435099552,3,0.5,0,wm,1
12,0,0,2,2.27256624100846,3,0.5,1,wm,1
12,1,0,1,4.43081705601071,3,1,0,wm,1
12,0,0,2,2.81111959800182,3,1,1,wm,1
12,1,1,3,2.40358010100317,3,0.5,1,wm,1
12,0,1,1,5.31642325199209,3,1,0,wm,1
12,0,1,2,3.04655036999611,3,1,0,wm,1
12,0,0,4,2.42849905000185,3,1,1,wm,1
12,1,1,2,2.87123322900152,3,0.5,1,wm,1
12,1,1,1,2.7367214650003,3,0.5,1,wm,1
12,1,1,2,2.9662428409938,3,1,1,wm,1
12,0,0,2,3.39175853700726,3,1,1,wm,1
12,0,1,1,2.30994093800837,3,1,0,wm,1
12,0,1,1,0.836210039997241,3,0.5,0,wm,1
12,0,0,2,3.68712207900535,3,1,1,wm,1
12,1,0,1,3.12601681001252,3,1,0,wm,1
12,0,1,3,3.17807504000666,3,1,0,wm,1
12,0,0,3,3.77924758699373,3,1,1,wm,1
12,0,0,2,2.1212252920086,3,0.5,1,wm,1
12,0,1,1,2.30274720799935,3,1,0,wm,1
12,1,1,1,1.68461369701254,3,0.5,1,wm,1
12,1,0,2,3.02678041000036,3,1,0,wm,1
12,1,1,2,2.65133978000085,3,1,1,wm,1
12,0,0,1,1.07412675900559,3,0.5,1,wm,1
12,1,1,3,2.7091674740077,3,1,1,wm,1
12,1,1,2,2.45335288699425,3,0.5,1,wm,1
12,1,1,3,2.59120926901232,3,1,1,wm,1
12,0,1,3,3.14799487701384,3,1,0,wm,1
12,0,1,3,3.25116531801177,3,1,0,wm,1
12,1,1,2,2.6944566769962,3,1,1,wm,1
12,1,1,3,2.14229889100534,3,0.5,1,wm,1
12,0,1,3,3.0925455190154,3,1,0,wm,1
12,1,1,3,2.57836672700068,3,0.5,1,wm,1
12,0,0,2,3.66097081001499,3,1,1,wm,1
12,0,0,3,3.29526107299898,3,1,1,wm,1
12,0,0,2,4.13830311200581,3,1,1,wm,1
12,1,1,3,1.81630590600253,3,1,1,wm,1
12,1,1,2,2.94076723200851,3,1,1,wm,1
12,1,0,2,2.85620393999852,3,1,0,wm,1
12,1,1,2,3.1302188970003,3,0.5,1,wm,1
12,0,0,2,3.84732479100057,3,1,1,wm,1
12,1,0,3,3.31598547399335,3,1,0,wm,1
12,1,0,2,2.43889523801045,3,1,0,wm,1
12,1,1,1,2.78993946600531,3,1,1,wm,1
12,1,1,2,4.48388914599491,1,0.5,1,wm,2
12,0,0,3,2.56227883500105,1,0.5,1,wm,2
12,1,1,3,1.59291373900487,1,1,1,wm,2
12,0,0,4,2.99205273999542,1,1,1,wm,2
12,1,5,3,1.48530940100318,1,1,1,wm,2
12,0,0,2,1.56516773899784,1,1,1,wm,2
12,1,0,3,1.90216767600214,1,0.5,0,wm,2
12,1,0,4,0.851803698009462,1,0.5,0,wm,2
12,0,0,3,1.66485351600568,1,0.5,1,wm,2
12,0,0,4,1.42263092800567,1,1,1,wm,2
12,0,0,2,1.8503346050129,1,0.5,1,wm,2
12,1,0,3,2.3004873010068,1,0.5,0,wm,2
12,0,0,4,1.5534455809975,1,1,1,wm,2
12,1,0,3,1.23532219300978,1,1,0,wm,2
12,1,0,2,0.785609933009255,1,1,0,wm,2
12,0,0,3,1.25048401200911,1,1,1,wm,2
12,0,0,3,1.29460658300377,1,1,1,wm,2
12,0,1,4,1.50306743900001,1,1,0,wm,2
12,0,0,4,1.57550762100436,1,0.5,1,wm,2
12,0,0,4,1.41294154399657,1,1,1,wm,2
12,0,0,4,1.37981835000392,1,1,1,wm,2
12,0,0,2,1.15806028600491,1,0.5,1,wm,2
12,1,1,2,3.88447273199563,1,1,1,wm,2
12,0,0,3,2.02591500100971,1,0.5,1,wm,2
12,0,0,3,1.33178243000293,1,0.5,1,wm,2
12,0,0,4,1.44524633500259,1,0.5,1,wm,2
12,1,1,3,1.55453616200248,1,1,1,wm,2
12,0,1,3,1.47424029800459,1,1,0,wm,2
12,1,1,3,1.37656442199659,1,0.5,1,wm,2
12,1,0,3,1.5453275530017,1,1,0,wm,2
12,0,0,3,1.36881546399673,1,0.5,1,wm,2
12,0,1,2,1.8001995520026,1,0.5,0,wm,2
12,0,1,2,1.39057726999454,1,0.5,0,wm,2
12,0,0,2,1.8677555010072,1,1,1,wm,2
12,1,1,3,2.23505723000562,1,0.5,1,wm,2
12,0,1,2,1.30679442100518,1,0.5,0,wm,2
12,1,1,1,0.862522911003907,1,0.5,1,wm,2
12,0,0,3,1.33598423100193,1,1,1,wm,2
12,1,1,2,1.59871079999721,1,1,1,wm,2
12,0,1,1,1.18648451799527,1,0.5,0,wm,2
12,0,0,1,1.1347205760103,1,1,1,wm,2
12,0,0,1,1.08045916701667,1,0.5,1,wm,2
12,0,0,3,2.19578402700427,1,0.5,1,wm,2
12,1,1,3,2.23490522200882,1,0.5,1,wm,2
12,1,1,2,2.6713986590039,1,1,1,wm,2
12,0,0,2,2.21784630599723,1,0.5,1,wm,2
12,1,0,3,11.8652349920012,1,0.5,0,wm,2
12,1,1,3,1.55981594001059,1,0.5,1,wm,2
12,1,1,2,1.45680714301125,1,0.5,1,wm,2
12,1,1,1,1.40711654600454,1,1,1,wm,2
12,0,0,2,2.71720170100161,1,0.5,1,wm,2
12,1,1,2,1.52975966900703,1,1,1,wm,2
12,1,1,3,1.12568941099744,1,1,1,wm,2
12,0,0,4,1.33789201399486,1,1,1,wm,2
12,0,0,4,1.23242704701261,1,1,1,wm,2
12,0,0,2,1.20516028400743,1,0.5,1,wm,2
12,1,1,3,1.46271812199848,1,1,1,wm,2
12,0,0,2,1.29915578800137,1,1,1,wm,2
12,1,1,2,2.08760002400959,1,1,1,wm,2
12,0,0,2,1.21738800100866,1,1,1,wm,2
12,1,1,2,4.15888183900097,3,1,1,wm,3
12,0,1,2,2.48032128000341,3,1,0,wm,3
12,1,1,3,3.84976274600194,3,0.5,1,wm,3
12,1,0,2,2.25182669100468,3,0.5,0,wm,3
12,0,0,3,2.48531479401572,3,1,1,wm,3
12,0,0,3,3.28918545000488,3,0.5,1,wm,3
12,1,0,2,2.41746257300838,3,0.5,0,wm,3
12,1,0,2,2.94968574501399,3,1,0,wm,3
12,1,0,2,4.24869694201334,3,1,0,wm,3
12,1,1,3,1.86281339000561,3,1,1,wm,3
12,0,0,2,2.24084072600817,3,1,1,wm,3
12,1,0,2,1.96102513599908,3,0.5,0,wm,3
12,0,0,2,2.16102809300355,3,1,1,wm,3
12,0,0,2,2.18390759000613,3,1,1,wm,3
12,1,1,3,5.1580497410032,3,1,1,wm,3
12,1,1,2,2.6056285030063,3,1,1,wm,3
12,0,0,1,2.23623308900278,3,1,1,wm,3
12,0,1,1,2.48699606100854,3,0.5,0,wm,3
12,0,0,2,2.07973722899624,3,0.5,1,wm,3
12,0,1,2,2.57825527800014,3,1,0,wm,3
12,0,1,3,2.10716032900382,3,0.5,0,wm,3
12,0,0,2,2.41245197800163,3,0.5,1,wm,3
12,0,1,2,2.96625376801239,3,0.5,0,wm,3
12,1,1,1,2.67643485000008,3,1,1,wm,3
12,1,1,1,1.90528625500156,3,1,1,wm,3
12,0,0,1,2.62085487700824,3,1,1,wm,3
12,1,1,1,2.88191022600222,3,1,1,wm,3
12,1,0,1,1.93702127000142,3,1,0,wm,3
12,0,0,1,1.97941372101195,3,1,1,wm,3
12,0,0,1,1.73027004901087,3,0.5,1,wm,3
12,0,0,1,2.87786396101001,3,1,1,wm,3
12,1,1,1,2.19096481101587,3,0.5,1,wm,3
12,0,1,1,3.60762043700379,3,1,0,wm,3
12,0,0,2,2.90346041900921,3,0.5,1,wm,3
12,0,0,2,2.33101290601189,3,1,1,wm,3
12,0,0,2,4.55516451901349,3,0.5,1,wm,3
12,1,0,1,2.15096899399941,3,1,0,wm,3
12,1,0,2,1.84259798000858,3,0.5,0,wm,3
12,0,0,1,1.64498207000725,3,0.5,1,wm,3
12,1,1,2,1.8801391619927,3,0.5,1,wm,3
12,0,0,1,1.94944161300373,3,0.5,1,wm,3
12,0,1,1,1.827670950006,3,0.5,0,wm,3
12,1,1,3,2.37031084499904,3,0.5,1,wm,3
12,1,1,3,2.09112936400925,3,0.5,1,wm,3
12,1,1,3,1.75323480200313,3,1,1,wm,3
12,0,1,3,2.6403491779929,3,1,0,wm,3
12,1,1,2,1.93957757300814,3,0.5,1,wm,3
12,0,0,2,3.43952709400037,3,1,1,wm,3
12,0,1,2,3.16867922300298,3,0.5,0,wm,3
12,0,0,2,5.37981482500618,3,1,1,wm,3
12,1,1,2,2.21861204699962,3,0.5,1,wm,3
12,0,0,2,1.89573723301874,3,0.5,1,wm,3
12,0,0,2,1.67246168201382,3,1,1,wm,3
12,0,0,3,2.02561359200627,3,0.5,1,wm,3
12,0,0,2,2.02378696900269,3,0.5,1,wm,3
12,1,0,2,1.61889968600008,3,1,0,wm,3
12,1,0,2,1.5320340530161,3,0.5,0,wm,3
12,0,0,2,1.86032606101071,3,1,1,wm,3
12,0,0,2,1.79271978001634,3,0.5,1,wm,3
12,1,0,2,2.71496081301302,3,1,0,wm,3
12,0,1,1,4.537902726006,1,1,0,wm,4
12,0,0,3,1.38179809201392,1,0.5,1,wm,4
12,0,0,3,1.53022339601011,1,1,1,wm,4
12,1,1,3,4.92899963300442,1,0.5,1,wm,4
12,0,0,3,3.70929280000564,1,0.5,1,wm,4
12,0,0,3,1.38882840200677,1,1,1,wm,4
12,1,1,3,1.44785051100189,1,0.5,1,wm,4
12,1,1,3,1.49749275000067,1,1,1,wm,4
12,1,0,2,1.53181670600316,1,0.5,0,wm,4
12,1,0,2,1.5510247189959,1,1,0,wm,4
12,1,1,3,1.58918357899529,1,0.5,1,wm,4
12,1,0,2,1.33078813699831,1,0.5,0,wm,4
12,0,0,2,1.76232582201192,1,0.5,1,wm,4
12,1,0,2,1.71228328399593,1,1,0,wm,4
12,0,0,2,3.01458569799433,1,0.5,1,wm,4
12,0,0,2,3.99460436699155,1,1,1,wm,4
12,0,0,3,1.99578635199578,1,1,1,wm,4
12,0,0,3,2.92542217600567,1,0.5,1,wm,4
12,0,0,3,1.59224480400735,1,1,1,wm,4
12,1,5,3,2.23850851801399,1,1,0,wm,4
12,0,0,3,2.09668132801016,1,1,1,wm,4
12,0,0,3,1.12968180001189,1,0.5,1,wm,4
12,1,0,3,1.49577279000368,1,1,0,wm,4
12,1,1,3,14.0924074430077,1,0.5,1,wm,4
12,0,0,3,2.00367231300334,1,1,1,wm,4
12,0,0,4,2.55979366101383,1,1,1,wm,4
12,0,0,4,1.16003808399546,1,0.5,1,wm,4
12,0,1,2,2.15313807400526,1,0.5,0,wm,4
12,0,0,2,2.5788588830037,1,0.5,1,wm,4
12,1,0,2,1.73465380600828,1,1,0,wm,4
12,0,0,2,1.49454786900606,1,1,1,wm,4
12,1,1,3,1.87372782699822,1,0.5,1,wm,4
12,1,1,3,1.43519125500461,1,0.5,1,wm,4
12,1,1,3,1.03968538099434,1,1,1,wm,4
12,1,1,2,1.37298928601376,1,1,1,wm,4
12,0,1,3,1.40629346900096,1,1,0,wm,4
12,1,1,3,1.40426892301184,1,1,1,wm,4
12,1,1,3,1.07227159100876,1,1,1,wm,4
12,1,1,3,1.25725003299885,1,0.5,1,wm,4
12,0,0,2,1.98289280799509,1,1,1,wm,4
12,0,1,3,1.37183427601121,1,1,0,wm,4
12,1,1,4,1.05490842800646,1,1,1,wm,4
12,0,1,3,0.998019638995174,1,1,0,wm,4
12,1,1,3,1.3080282620067,1,0.5,1,wm,4
12,1,1,3,0.97535778900783,1,1,1,wm,4
12,0,0,3,1.52488154300954,1,1,1,wm,4
12,1,1,3,0.850687511003343,1,0.5,1,wm,4
12,0,0,2,1.49358503101394,1,1,1,wm,4
12,1,0,3,0.904719054000452,1,0.5,0,wm,4
12,1,1,4,1.28463183100394,1,0.5,1,wm,4
12,0,0,3,1.12951546099794,1,0.5,1,wm,4
12,1,1,3,1.04467077800655,1,0.5,1,wm,4
12,1,1,3,0.95039470300253,1,1,1,wm,4
12,0,0,2,1.20063674700214,1,1,1,wm,4
12,0,0,3,1.35709262000455,1,0.5,1,wm,4
12,1,1,3,1.28378613901441,1,0.5,1,wm,4
12,1,1,3,1.07345090800663,1,0.5,1,wm,4
12,1,1,3,0.968250251011341,1,0.5,1,wm,4
12,0,1,3,1.64669652500015,1,0.5,0,wm,4
12,1,0,3,1.31233301000611,1,0.5,0,wm,4
12,45,-45,2,2.57711742899846,NaN,0.5,0,percept,2
12,-45,-45,3,1.31798006400641,NaN,0.5,1,percept,2
12,-45,-45,3,1.44682825201016,NaN,0.5,1,percept,2
12,-45,-45,3,0.988340256997617,NaN,1,1,percept,2
12,-45,-45,3,0.873941219004337,NaN,1,1,percept,2
12,45,45,4,1.15928999401513,NaN,0.5,1,percept,2
12,45,-45,2,1.35262110400072,NaN,0.5,0,percept,2
12,45,45,3,1.34141623099276,NaN,0.5,1,percept,2
12,45,45,3,0.926298888007295,NaN,0.5,1,percept,2
12,45,45,3,0.844567862004624,NaN,0.5,1,percept,2
12,45,45,3,0.895077056004084,NaN,0.5,1,percept,2
12,-45,45,2,1.68016887499834,NaN,1,0,percept,2
12,45,45,2,0.93388737400528,NaN,0.5,1,percept,2
12,-45,45,2,1.93851259700023,NaN,0.5,0,percept,2
12,-45,45,1,1.41250807100732,NaN,0.5,0,percept,2
12,45,45,2,0.878318800998386,NaN,1,1,percept,2
12,45,45,2,0.969541602011304,NaN,0.5,1,percept,2
12,-45,45,1,1.25331598099729,NaN,0.5,0,percept,2
12,-45,45,1,0.929973602003884,NaN,0.5,0,percept,2
12,-45,-45,2,1.54916751400742,NaN,1,1,percept,2
12,-45,-45,2,1.08778395599802,NaN,0.5,1,percept,2
12,45,-45,2,1.00834636800573,NaN,0.5,0,percept,2
12,45,-45,1,1.09611320099793,NaN,1,0,percept,2
12,45,-45,1,1.12146690799273,NaN,1,0,percept,2
12,-45,45,1,0.976351675009937,NaN,1,0,percept,2
12,45,45,2,1.80544439899677,NaN,0.5,1,percept,2
12,45,45,2,0.848480311004096,NaN,1,1,percept,2
12,45,45,2,0.742552006995538,NaN,1,1,percept,2
12,45,45,2,0.757279748009751,NaN,0.5,1,percept,2
12,45,45,2,0.722684966007364,NaN,1,1,percept,2
12,-45,45,3,0.83688750800502,NaN,1,0,percept,2
